Dataset {
    Sequence {
        String time;
        Float64 GFF_CHL;
        Float64 urea_uM;
        Float64 ammonium_uM;
        Float64 nitrate_uM;
        Float64 phosphate_uM;
        Float64 silicate_uM;
        Int16 Pn_abundance;
        Float64 Paustralis;
        Float64 Pmultiseries;
        Float64 Alexandrium;
    } CPMT_SCWHARF;
} CPMT2;
---------------------------------------------
CPMT_SCWHARF.time, CPMT_SCWHARF.GFF_CHL, CPMT_SCWHARF.urea_uM, CPMT_SCWHARF.ammonium_uM, CPMT_SCWHARF.nitrate_uM, CPMT_SCWHARF.phosphate_uM, CPMT_SCWHARF.silicate_uM, CPMT_SCWHARF.Pn_abundance, CPMT_SCWHARF.Paustralis, CPMT_SCWHARF.Pmultiseries, CPMT_SCWHARF.Alexandrium
"2012-06-06 07:00:00.0", 6.783, 1.82, 5.968, 22.86, 3.21, 34.67, 3, 27800.0, 0.0, 0.0
"2012-06-13 07:58:00.0", 7.2128, 0.15, 0.072, 0.0, 0.13, 2.7, 2, 2000.0, 0.0, 0.0
"2012-06-20 08:19:00.0", 3.2438, 0.31, 0.196, 0.96, 0.5, 10.1, 2, 0.0, 0.0, 0.0
"2012-06-27 07:30:00.0", 3.278, 0.52, 1.58, 1.59, 0.56, 4.21, 2, 0.0, 0.0, 0.0
"2012-07-03 08:00:00.0", 12.3812, 0.22, 0.46, 1.18, 0.51, 4.57, 2, 800.0, 0.0, 0.0
"2012-07-11 09:00:00.0", 5.131, 0.23, 0.73, 0.45, 0.44, 6.18, 2, 350.0, 0.0, 0.0
"2012-07-18 08:05:00.0", 4.2, 0.29, 0.91, 0.38, 0.51, 9.19, 4, 0.0, 0.0, 0.0
"2012-07-26 08:30:00.0", 6.321, 0.5, 2.03, 2.6, 1.09, 9.92, 4, 0.0, 0.0, 0.0
"2012-08-01 09:00:00.0", 4.6515, 0.19, 0.76, 0.62, 0.47, 4.6, 4, 206700.0, 0.0, 0.0
"2012-08-08 08:00:00.0", 2.4815, 0.8, 3.1, 1.13, 1.17, 8.41, 3, 36450.0, 0.0, 0.0
"2012-08-15 08:00:00.0", 8.435, 0.61, 0.7, 0.7, 0.55, 8.29, 4, 275300.0, 0.0, 0.0
"2012-08-22 08:30:00.0", 2.6005, 0.6069, 1.04, 0.19, 0.53, 3.03, 4, 127500.0, 0.0, 0.0
"2012-08-29 08:30:00.0", 4.62, 0.3666, 0.37, 1.2, 0.43, 3.31, 1, 750.0, 0.0, 0.0
"2012-09-05 08:00:00.0", 3.8815, 0.574, 0.71, 0.79, 0.54, 4.13, 1, 0.0, 0.0, 0.0
"2012-09-12 08:30:00.0", 9.667, 1.2699, 0.8, 0.7, 0.65, 6.03, 1, 0.0, 0.0, 0.0
"2012-09-19 08:30:00.0", 8.75, 1.898, 1.22, 0.15, 0.69, 6.59, 2, 31250.0, 0.0, 0.0
"2012-09-26 08:30:00.0", 7.3844, 1.0643, 2.56, 0.48, 1.0, 13.1, 1, 0.0, 0.0, 0.0
"2012-10-03 09:00:00.0", 6.4237, 1.2996, 2.0792, 0.24, 0.92, 13.66, 0, 0.0, 0.0, 40.0
"2012-10-10 08:30:00.0", 11.655, 0.6613, 0.7616, 0.0, 0.73, 15.01, 0, 0.0, 0.0, 0.0
"2012-10-17 08:00:00.0", 2.5725, 1.6785, 4.1154, 0.82, 1.19, 13.78, 0, 0.0, 0.0, 0.0
"2012-10-24 08:30:00.0", 3.115, 0.8922, 4.297, 0.25, 1.31, 19.38, 0, 0.0, 0.0, 0.0
"2012-10-31 08:30:00.0", 3.3915, 1.4628, 2.3063, 0.47, 1.2, 22.96, 2, 14950.0, 0.0, 0.0
"2012-11-07 08:30:00.0", 3.843, 0.9586, 3.0973, 2.26, 1.4, 14.7, 0, 0.0, 0.0, 0.0
"2012-11-14 08:30:00.0", 30.345, 0.3134, 0.2361, 0.0, 0.82, 17.68, 1, 1350.0, 0.0, 0.0
"2012-11-21 08:30:00.0", 6.5695, 1.5532, 3.7636, 0.78, 1.22, 10.44, 2, 3850.0, 0.0, 0.0
"2012-11-28 08:15:00.0", 16.73, 2.0384, 2.0872, 0.21, 1.39, 12.4, 0, 0.0, 0.0, 0.0
"2012-12-05 08:15:00.0", 5.656, 0.9213, 2.9963, 6.41, 1.59, 30.05, 0, 0.0, 0.0, 0.0
"2012-12-12 08:30:00.0", 2.212, 5.4725, 4.7056, 3.59, 1.79, 12.08, 0, 0.0, 0.0, 0.0
"2012-12-19 08:45:00.0", 2.4185, 1.7683, 4.1154, 6.7, 2.03, 15.9, 0, 0.0, 0.0, 0.0
"2013-01-09 08:15:00.0", 2.562, 0.8979, 1.5526, 9.12, 1.57, 18.15, 0, 0.0, 0.0, 0.0
"2013-01-16 08:00:00.0", 12.425, 0.6145, 1.6911, 9.64, 1.52, 14.15, 1, 0.0, 0.0, 0.0
"2013-01-23 08:15:00.0", 3.2585, 0.5127, 2.0554, 1.59, 1.01, 3.7, 0, 0.0, 0.0, 150.0
"2013-01-30 08:00:00.0", 1.204, 0.7297, 4.3456, 7.42, 1.66, 10.5, 0, 0.0, 0.0, 120.0
"2013-02-06 08:15:00.0", 3.4685, 1.9467, 2.8112, 7.63, 1.46, 9.68, 2, 0.0, 0.0, 480.0
"2013-02-13 08:30:00.0", 6.265, 1.9473, 2.5639, 6.83, 1.57, 10.65, 2, 0.0, 0.0, 0.0
"2013-02-20 09:30:00.0", 6.8495, 1.7661, 3.4463, 3.5, 1.72, 7.79, 2, 750.0, 0.0, 0.0
"2013-02-27 08:30:00.0", 9.555, 0.6583, 1.2066, 0.41, 0.89, 4.17, 4, 0.0, 200.0, 240.0
"2013-03-06 08:30:00.0", 14.0, 0.64, 1.0229, 0.91, 0.97, 4.21, 4, 1000.0, 0.0, 0.0
"2013-03-13 09:00:00.0", 2.8224, 0.8008, 0.8787, 0.09, 0.8, 9.66, 4, 400.0, 0.0, 0.0
"2013-03-20 08:30:00.0", 6.272, 1.4849, 2.0402, 1.39, 1.19, 5.21, 4, 200.0, 0.0, 270.0
"2013-03-27 08:30:00.0", 7.14, 0.413, 0.7641, 0.35, 0.62, 4.53, 4, 0.0, 0.0, 70.0
"2013-04-03 09:00:00.0", 5.796, 2.2088, 1.8477, 0.86, 0.92, 11.31, 4, 0.0, 0.0, 0.0
"2013-04-10 09:00:00.0", 2.975, 0.821, 3.1419, 12.8, 2.14, 29.12, 4, 0.0, 0.0, 0.0
"2013-04-17 08:30:00.0", 15.435, 0.2673, 1.3656, 14.5, 1.78, 23.52, 4, 2350.0, 0.0, 0.0
"2013-04-24 08:30:00.0", 9.555, 0.3878, 0.9253, 1.03, 0.52, 2.39, 4, 0.0, 0.0, 0.0
"2013-05-01 08:15:00.0", 16.135, 0.3556, 0.9182, 0.87, 0.39, 1.8, 4, 350.0, 0.0, 0.0
"2013-05-08 10:30:00.0", 14.105, 1.983, 1.4007, 6.2, 0.79, 8.94, 4, 2100.0, 0.0, 0.0
"2013-05-15 08:30:00.0", 6.1985, 0.2276, 0.5616, 0.3, 0.31, 2.94, 4, 0.0, 0.0, 40.0
"2013-05-22 09:30:00.0", 10.57, 0.5322, 4.0338, 16.89, 1.39, 24.26, 4, 1050.0, 0.0, 0.0
"2013-05-29 08:30:00.0", 16.415, 0.7402, 0.2867, 0.16, 0.27, 1.11, 4, 0.0, 0.0, 0.0
"2013-06-05 08:30:00.0", 15.295, 1.4401, 5.769, 7.45, 1.27, 14.91, 4, 400.0, 0.0, 0.0
"2013-06-12 08:00:00.0", 6.8775, 1.8834, 5.1162, 3.31, 1.02, 9.63, 4, 0.0, 0.0, 0.0
"2013-06-26 08:30:00.0", 6.251, 1.0467, 8.5695, 3.75, 0.99, 9.35, 4, 0.0, 0.0, 0.0
"2013-07-03 08:30:00.0", 4.6725, 0.3531, 0.2755, 1.04, 0.3, 0.33, 4, 350.0, 0.0, 0.0
"2013-07-10 08:30:00.0", 3.2585, 0.2743, 0.2918, 0.49, 0.27, 0.96, 4, 0.0, 0.0, 0.0
"2013-07-17 13:00:00.0", 2.828, 0.2337, 0.4963, 0.29, 0.19, 1.39, 4, 0.0, 0.0, 0.0
"2013-07-24 08:30:00.0", 10.115, 0.3589, 2.6258, 4.77, 0.61, 15.65, 4, 0.0, 0.0, 0.0
"2013-07-31 08:15:00.0", 13.09, 0.5171, 2.1577, 3.95, 0.62, 28.81, 4, 0.0, 0.0, 0.0
"2013-08-07 07:30:00.0", 5.0295, 2.8958, 4.8534, 5.76, 1.13, 16.3, 4, 0.0, 0.0, 0.0
"2013-08-14 08:30:00.0", 3.9095, 0.471, 1.7101, 1.31, 0.54, 2.59, 4, 0.0, 0.0, 0.0
"2013-08-21 08:15:00.0", 18.725, 0.5851, 0.2816, 0.44, 0.32, 1.29, 4, 0.0, 0.0, 0.0
"2013-08-28 08:30:00.0", 1.799, 0.884, 0.7084, 0.51, 0.43, 1.28, 3, 0.0, 0.0, 0.0
"2013-09-04 08:30:00.0", 5.726, 0.9741, 7.0945, 0.74, 0.47, 3.37, 1, 0.0, 0.0, 0.0
"2013-09-11 09:00:00.0", 19.95, 1.874, 8.4782, 5.09, 1.07, 9.37, 1, 0.0, 0.0, 2080.0
"2013-09-18 08:30:00.0", 9.59, 1.2419, 2.7704, 5.36, 0.66, 8.39, 0, 0.0, 0.0, 180.0
"2013-09-25 09:00:00.0", 5.15088, NaN, 4.2327, 9.82, 1.19, 26.02, 1, 0.0, 0.0, 100.0
"2013-10-02 08:45:00.0", 7.6944, 1.157, 2.0761, 8.04, 0.96, 22.36, 1, 0.0, 0.0, 2100.0
"2013-10-09 08:45:00.0", 47.9472, 0.6642, 0.3095, 0.94, 0.57, 24.61, 1, 0.0, 0.0, 3713.0
"2013-10-16 09:15:00.0", 2.18904, 4.0719, 11.3778, 5.61, 2.28, 23.91, 0, 0.0, 0.0, 10.0
"2013-10-23 08:45:00.0", 7.6272, 2.7428, 9.8658, 6.09, 1.89, 20.76, 0, 0.0, 0.0, 0.0
"2013-10-29 08:15:00.0", 1.34064, 2.6235, 10.3632, 12.21, 1.64, 13.67, 0, 0.0, 0.0, 0.0
"2013-11-06 08:00:00.0", 2.40576, 2.5185, 8.5428, 8.66, 1.96, 26.44, 0, 0.0, 0.0, 20.0
"2013-11-13 08:15:00.0", 4.62336, 1.8727, 6.2948, 7.21, 1.48, 19.4, 0, 0.0, 0.0, 1520.0
"2013-11-27 08:20:00.0", 1.48176, 4.938, 10.5927, 7.93, 1.79, 18.46, 0, 0.0, 0.0, 690.0
"2013-12-04 08:15:00.0", 1.89504, 4.194, 9.1157, 7.91, 1.54, 18.04, 0, 0.0, 0.0, 1820.0
"2013-12-11 09:25:00.0", 0.8904, 1.431, 5.6038, 12.57, 1.55, 18.69, 0, 0.0, 0.0, 30.0
"2013-12-18 09:00:00.0", 2.6628, 2.044, 3.5169, 12.24, 1.41, 19.51, 0, 0.0, 0.0, 30.0
"2014-01-08 08:45:00.0", 1.8984, 3.905, 5.56, 8.85, 1.44, 15.73, 0, 0.0, 0.0, 0.0
"2014-01-15 08:20:00.0", 1.66992, 0.9, 4.2581, 7.58, 1.11, 13.84, 0, 0.0, 0.0, 0.0
"2014-01-22 07:50:00.0", 1.87, 1.433, 4.8188, 6.96, 1.3, 15.35, 0, 0.0, 0.0, 0.0
"2014-01-29 08:25:00.0", 1.1111, 2.147, 6.0524, 6.2, 1.15, 12.56, 0, 0.0, 0.0, 0.0
"2014-02-05 08:00:00.0", 1.4815584, 2.386, 9.3838, 5.24, 1.31, 16.25, 0, 0.0, 0.0, 0.0
"2014-02-12 07:45:00.0", 1.285, 1.659, 6.1043, 5.59, 1.03, 15.21, 0, 0.0, 0.0, 0.0
"2014-02-19 07:35:00.0", 3.6619, 3.024, 5.2017, 5.06, 1.02, 13.17, 2, 0.0, 0.0, 0.0
"2014-02-26 07:40:00.0", 2.06976, 1.475, 4.1132, 4.03, 0.97, 9.97, 0, 0.0, 0.0, 0.0
"2014-03-06 07:30:00.0", 2.27472, 0.744, 5.8801, 7.32, 1.05, 16.77, 0, 550.0, 0.0, 0.0
"2014-03-12 07:40:00.0", 2.82912, 0.73, 4.518, NaN, NaN, NaN, 2, 14500.0, 0.0, 0.0
"2014-03-19 08:10:00.0", 3.01056, 0.613, 2.4912, NaN, NaN, NaN, 2, 7300.0, 0.0, 0.0
"2014-03-26 08:00:00.0", 5.60448, 0.983, 4.4195, NaN, NaN, NaN, 4, 135850.0, 0.0, 0.0
"2014-04-03 06:00:00.0", 5.84304, 1.434, 3.2789, NaN, NaN, NaN, 4, 248800.0, 0.0, 0.0
"2014-04-09 08:30:00.0", 2.4192, 0.706, 3.0536, NaN, NaN, NaN, 4, 61850.0, 0.0, 0.0
"2014-04-16 07:30:00.0", 5.73552, 0.405, 1.6597, NaN, NaN, NaN, 4, 0.0, 0.0, 0.0
"2014-04-23 07:30:00.0", 4.24032, 0.911, 4.0885, NaN, NaN, NaN, 2, 2750.0, 0.0, 0.0
"2014-04-30 07:30:00.0", 12.4992, 1.998, NaN, NaN, NaN, NaN, 4, 174250.0, 250.0, 0.0
"2014-05-07 08:30:00.0", 7.7952, 0.747, NaN, NaN, NaN, NaN, 4, 170050.0, 0.0, 20.0
"2014-05-14 08:45:00.0", 6.07824, 0.319, NaN, NaN, NaN, NaN, 4, 170850.0, 0.0, 60.0
"2014-05-21 08:50:00.0", 4.1664, 1.806, NaN, NaN, NaN, NaN, 3, 47600.0, 0.0, 350.0
"2014-05-28 08:35:00.0", 4.86528, 0.287, NaN, NaN, NaN, NaN, 4, 26750.0, 0.0, 230.0
"2014-06-04 08:15:00.0", 3.37008, 0.552, NaN, NaN, NaN, NaN, 4, 23150.0, 0.0, 190.0
"2014-06-11 08:50:00.0", 8.8032, 0.878, NaN, NaN, NaN, NaN, 1, 0.0, 0.0, 760.0
"2014-06-18 09:20:00.0", 7.9296, NaN, NaN, NaN, NaN, NaN, 2, 1600.0, 200.0, 20.0
"2014-06-25 09:20:00.0", 8.29779, NaN, NaN, NaN, NaN, NaN, 1, 0.0, 0.0, 180.0
"2014-07-02 09:10:00.0", 5.47263, NaN, NaN, NaN, NaN, NaN, 1, 0.0, 0.0, 2360.0
"2014-07-09 09:50:00.0", 3.13307, NaN, NaN, NaN, NaN, NaN, 3, 5550.0, 0.0, 740.0
"2014-07-16 09:25:00.0", 2.65776, NaN, NaN, NaN, NaN, NaN, 4, 10400.0, 0.0, 1200.0
"2014-07-23 09:20:00.0", 9.408, NaN, NaN, NaN, NaN, NaN, 0, 0.0, 0.0, 230.0
"2014-07-30 09:10:00.0", 8.39919, NaN, NaN, NaN, NaN, NaN, 0, 0.0, 0.0, 0.0
"2014-08-06 08:45:00.0", 6.7536, NaN, NaN, NaN, NaN, NaN, 0, 0.0, 0.0, 0.0
"2014-08-13 10:30:00.0", 11.995, NaN, NaN, NaN, NaN, NaN, 1, 100.0, 0.0, 0.0
"2014-08-20 09:00:00.0", 7.9632, NaN, NaN, NaN, NaN, NaN, 1, 0.0, 0.0, 0.0
"2014-08-27 08:45:00.0", 4.86864, NaN, NaN, NaN, NaN, NaN, 0, 0.0, 0.0, 0.0
"2014-09-03 09:00:00.0", 3.0428832, NaN, NaN, NaN, NaN, NaN, 0, 0.0, 0.0, 0.0
"2014-09-10 08:45:00.0", 4.478, NaN, NaN, NaN, NaN, NaN, 1, 0.0, 0.0, 0.0
"2014-09-17 09:15:00.0", 6.8875, NaN, NaN, NaN, NaN, NaN, 1, 0.0, 0.0, 0.0
"2014-09-24 09:15:00.0", 11.088, NaN, NaN, NaN, NaN, NaN, 0, 0.0, 0.0, 500.0
"2014-10-01 08:50:00.0", 4.8386, NaN, NaN, NaN, NaN, NaN, 0, 0.0, 0.0, 820.0
"2014-10-08 08:10:00.0", 4.7945, NaN, NaN, NaN, NaN, NaN, 0, 0.0, 0.0, 170.0
"2014-10-15 07:40:00.0", 2.6281, NaN, NaN, NaN, NaN, NaN, 1, 0.0, 0.0, 2700.0
"2014-10-22 07:30:00.0", 2.0126, NaN, NaN, NaN, NaN, NaN, 0, 0.0, 0.0, 60.0
"2014-10-29 07:35:00.0", 2.4858, NaN, NaN, NaN, NaN, NaN, 0, 0.0, 0.0, 0.0
"2014-11-05 07:30:00.0", 48.8865, NaN, NaN, NaN, NaN, NaN, 0, 0.0, 0.0, 1030.0
"2014-11-12 07:30:00.0", 11.2224, NaN, NaN, NaN, NaN, NaN, 0, 0.0, 0.0, 3380.0
"2014-11-19 07:40:00.0", 5.9842, NaN, NaN, NaN, NaN, NaN, 1, 0.0, 0.0, 680.0
"2014-11-26 07:50:00.0", 7.7952, NaN, NaN, NaN, NaN, NaN, 0, 0.0, 0.0, 1290.0
"2014-12-03 07:50:00.0", 4.9694, NaN, NaN, NaN, NaN, NaN, 0, 0.0, 0.0, 270.0
"2014-12-10 07:45:00.0", 3.0007, NaN, NaN, NaN, NaN, NaN, 0, 0.0, 0.0, 0.0
"2014-12-17 08:05:00.0", 0.9005, NaN, NaN, NaN, NaN, NaN, 0, 0.0, 0.0, 0.0
"2015-01-07 09:25:00.0", 0.8077, NaN, NaN, NaN, NaN, NaN, 0, 0.0, 0.0, 0.0
"2015-01-14 08:40:00.0", 1.2042, NaN, NaN, NaN, NaN, NaN, 0, 0.0, 0.0, 0.0
"2015-01-21 08:35:00.0", 1.4717, NaN, NaN, NaN, NaN, NaN, 0, 0.0, 0.0, 0.0
"2015-01-28 08:45:00.0", 1.0853, NaN, NaN, NaN, NaN, NaN, 0, 0.0, 0.0, 0.0
"2015-02-04 08:30:00.0", 1.5916, NaN, NaN, NaN, NaN, NaN, 0, 0.0, 0.0, 20.0
"2015-02-11 08:25:00.0", 1.4582, NaN, NaN, NaN, NaN, NaN, 0, 0.0, 0.0, 0.0
"2015-02-18 08:30:00.0", 1.7237, NaN, NaN, NaN, NaN, NaN, 0, 0.0, 0.0, 0.0
"2015-02-25 08:30:00.0", 1.6531, NaN, NaN, NaN, NaN, NaN, 0, 0.0, 0.0, 0.0
"2015-03-04 08:30:00.0", 3.9715, NaN, NaN, NaN, NaN, NaN, 2, 0.0, 0.0, 10.0
"2015-03-11 08:30:00.0", 3.407, NaN, NaN, NaN, NaN, NaN, 2, 0.0, 0.0, 0.0
"2015-03-18 08:30:00.0", 2.2008, NaN, NaN, NaN, NaN, NaN, 1, 0.0, 0.0, 0.0
"2015-03-25 08:30:00.0", 1.6867, NaN, NaN, NaN, NaN, NaN, 0, 0.0, 0.0, 0.0
"2015-04-01 08:25:00.0", 3.8897, NaN, NaN, NaN, NaN, NaN, 2, 0.0, 6600.0, 0.0
"2015-04-08 08:30:00.0", 12.6336, NaN, NaN, NaN, NaN, NaN, 3, 750.0, 25450.0, 80.0
"2015-04-15 09:00:00.0", 1.8547, NaN, NaN, NaN, NaN, NaN, 3, 100.0, 27150.0, 20.0
"2015-04-22 08:45:00.0", 5.1106, NaN, NaN, NaN, NaN, NaN, 4, 19400.0, 103200.0, 20.0
"2015-04-29 08:15:00.0", 4.9661, NaN, NaN, NaN, NaN, NaN, 4, 193150.0, 4850.0, 0.0
"2015-05-06 08:30:00.0", 7.7279, NaN, NaN, NaN, NaN, NaN, 4, 153000.0, 1650.0, 0.0
"2015-05-13 08:15:00.0", 1.4515, NaN, NaN, NaN, NaN, NaN, 3, 23550.0, 0.0, 0.0
"2015-05-20 08:15:00.0", 9.5751, NaN, NaN, NaN, NaN, NaN, 4, 444200.0, 0.0, 110.0
"2015-05-27 08:15:00.0", 10.4143, NaN, NaN, NaN, NaN, NaN, 4, 491450.0, 0.0, 0.0
"2015-06-03 08:30:00.0", 4.2188, NaN, NaN, NaN, NaN, NaN, 1, 4250.0, 0.0, 540.0
"2015-06-10 08:15:00.0", 4.6589, NaN, NaN, NaN, NaN, NaN, 2, 14350.0, 0.0, 310.0
"2015-06-17 08:30:00.0", 3.1651, NaN, NaN, NaN, NaN, NaN, 3, 48500.0, 0.0, 600.0
"2015-06-24 08:15:00.0", 7.9625, NaN, NaN, NaN, NaN, NaN, 2, 29650.0, 0.0, 50.0
"2015-07-01 08:30:00.0", 4.3772, NaN, NaN, NaN, NaN, NaN, 1, 750.0, 0.0, 70.0
"2015-07-08 08:45:00.0", 3.5347, NaN, NaN, NaN, NaN, NaN, 0, 0.0, 0.0, 50.0
"2015-07-15 08:15:00.0", 3.2693, NaN, NaN, NaN, NaN, NaN, 0, 200.0, 0.0, 0.0
"2015-07-22 07:50:00.0", 1.9012, NaN, NaN, NaN, NaN, NaN, 1, 0.0, 0.0, 0.0
"2015-07-29 08:25:00.0", 6.3605, NaN, NaN, NaN, NaN, NaN, 1, 2850.0, 0.0, 50.0
"2015-08-05 08:20:00.0", 5.207, NaN, NaN, NaN, NaN, NaN, 2, 26000.0, 0.0, 90.0
"2015-08-12 08:25:00.0", 5.7521, NaN, NaN, NaN, NaN, NaN, 1, 100.0, 0.0, 30.0
"2015-08-19 08:15:00.0", 3.6075, NaN, NaN, NaN, NaN, NaN, 1, 450.0, 0.0, 260.0
"2015-08-26 08:20:00.0", 2.7254, NaN, NaN, NaN, NaN, NaN, 1, 1050.0, 0.0, 10.0
"2015-09-02 08:30:00.0", 4.0112, NaN, NaN, NaN, NaN, NaN, 2, 4100.0, 0.0, 0.0
"2015-09-09 08:15:00.0", 6.0135, NaN, NaN, NaN, NaN, NaN, 2, 1300.0, 0.0, 20.0
"2015-09-16 08:15:00.0", 1.2218, NaN, NaN, NaN, NaN, NaN, 3, 28000.0, 0.0, 0.0
"2015-09-23 08:30:00.0", 2.7711, NaN, NaN, NaN, NaN, NaN, 0, 150.0, 0.0, 20.0
"2015-09-30 08:15:00.0", 2.7438, NaN, NaN, NaN, NaN, NaN, 0, 0.0, 0.0, 0.0
"2015-10-07 08:30:00.0", 4.5746, NaN, NaN, NaN, NaN, NaN, 1, 450.0, 0.0, 0.0
"2015-10-14 08:30:00.0", 2.6404, NaN, NaN, NaN, NaN, NaN, 0, 0.0, 0.0, 0.0
"2015-10-21 08:30:00.0", 2.58, NaN, NaN, NaN, NaN, NaN, 0, NaN, NaN, NaN
"2015-10-28 09:00:00.0", 3.584, NaN, NaN, NaN, NaN, NaN, 0, NaN, NaN, NaN
"2015-11-04 08:40:00.0", 1.7859, NaN, NaN, NaN, NaN, NaN, 0, NaN, NaN, NaN

