year,month,day,47N,46N,45N,44N,43N,42N,41N,40N,39N,38N,37N,36N,35N,34N,33N,32N,31N
1998,1,15,-0.506,0.685,0.264,0.906,1.404,0.053,1.016,-0.118,-0.08,0.001,-0.156,0.621,-0.14,0.495,0.696,0.156,0.849
1998,1,16,-0.766,-0.259,-0.783,-0.061,-0.556,-1.225,-0.242,-0.362,-0.226,0.24,0.211,1.189,0.792,1.164,1.394,0.854,1.18
1998,1,17,-1.058,-0.524,-1.593,-0.224,-0.843,-1.184,-0.411,-0.393,0.039,-0.094,-0.117,0.641,0.585,0.25,0.591,0.286,0.129
1998,1,18,-1.883,-1.106,-2.254,-1.043,-2.376,-3.786,-2.324,-2.157,-1.352,-0.755,-0.911,-0.718,-0.836,-0.389,0.321,-0.096,-0.067
1998,1,19,-1.487,0.096,-0.081,0.868,1.201,0.091,0.29,0.119,-0.455,0.099,0.01,0.905,0.676,1.188,0.993,0.235,0.383
1998,1,20,-0.163,0.684,0.414,0.43,-0.211,-0.281,0.215,0.035,0.56,0.318,-0.023,1.257,0.665,0.961,0.609,0.598,1.073
1998,1,21,-1.37,-1.077,-1.568,-0.495,-1.37,-1.239,-0.393,0.244,-0.021,-0.322,-0.115,1.094,0.483,0.773,1.112,0.878,1.074
1998,1,22,-1.053,0.023,-0.302,0.23,-0.184,-1.033,-1.098,-0.487,-0.922,-0.269,-0.318,0.59,0.142,0.486,0.301,0.213,0.51
1998,1,23,-4.5,-2.639,-4.215,-2.164,-4.005,-4.602,-3.074,-2.25,-1.289,-0.9,-0.67,0.438,0.019,0.669,0.147,0.175,0.23
1998,1,24,-2.16,-0.437,-2.154,-0.059,-1.207,-2.676,-1.632,-0.606,-0.775,-0.256,-0.343,0.674,0.193,0.716,0.217,0.404,1.099
1998,1,25,-2.012,-0.821,-2.171,-1.166,-3.275,-3.342,-2.008,-1.593,-1.408,-0.517,-0.427,0.528,-0.239,0.137,0.13,0.277,0.646
1998,1,26,-1.564,0.631,0.094,1.357,1.086,1.294,0.748,0.943,-0.371,-0.734,-0.734,0.019,-0.476,0.208,-0.026,-0.065,0.421
1998,1,27,0.032,0.79,0.798,0.494,0.016,0.331,-0.575,-0.174,-0.55,0.004,-0.115,0.45,-0.329,0.4,-0.041,0.227,0.602
1998,1,28,-1.199,-1.159,-1.743,-0.751,-3.286,-3.641,-3.519,-3.226,-1.878,-0.952,-0.775,0.212,-0.5,0.545,-0.345,-0.315,0.363
1998,1,29,-1.169,-0.813,-1.936,-0.223,-0.978,-1.756,-1.225,-1.622,-1.099,-0.381,-0.685,0.023,-0.395,0.917,-0.288,-0.042,0.419
1998,1,30,-0.17,0.461,0.36,1.277,0.646,0.384,-0.076,-0.931,-0.764,-0.552,-0.464,0.324,-0.175,0.136,-0.03,0.215,0.603
1998,1,31,0.151,0.221,0.313,0.215,-0.578,-0.576,-0.713,-1.366,-1.19,-1.201,-1.57,-1.141,-1.072,0.006,-0.724,-0.306,0.164
1998,2,1,-1.249,-0.868,-2.323,-0.304,-2.848,-2.976,-3.177,-3.603,-2.427,-1.076,-0.778,-0.572,-1.125,-0.272,-0.377,0.106,0.41
1998,2,2,-1.001,0.18,-0.713,0.836,-0.299,-0.268,0.061,-0.757,-0.377,-1.96,-2.165,-2.319,-2.338,-1.326,-1.135,-0.303,-0.032
1998,2,3,0.507,0.393,-0.283,0.665,-0.831,-1.453,-1.14,-2.33,-1.445,-0.456,-0.322,-1.004,-0.866,-0.724,-1.972,-1.536,-0.944
1998,2,4,-0.627,-0.411,-1.112,0.065,-1.513,-1.883,-0.594,-1.782,-0.166,0.33,0.742,2.134,1.696,2.485,2.147,1.803,1.319
1998,2,5,-2.317,-0.934,-2.154,-0.267,-1.362,-2.565,-1.805,-2.863,-2.547,-3.336,-2.887,-2.106,-1.148,-0.213,-1.379,-1.465,-0.434
1998,2,6,-0.585,-0.698,-2.4,-1.477,-4.392,-5.76,-3.409,-5.455,-4.267,-3.667,-3.21,-5.264,-3.42,-3.324,-1.614,-0.882,-0.962
1998,2,7,-3.587,-1.056,-1.864,0.321,-0.268,-2.756,-1.477,-4.397,-3.075,-2.181,-1.265,-1.237,0.006,-0.784,-0.111,-0.158,0.08
1998,2,8,-0.023,0.161,-1.048,-0.025,-0.382,-2.331,1.31,-0.628,1.231,0.034,1.101,0.949,0.945,0.757,-0.322,-0.095,-0.379
1998,2,9,-0.784,-0.07,-0.12,1.03,0.164,0.674,1.994,-0.006,0.899,0.529,2.066,2.489,2.309,1.905,1.172,0.375,0.844
1998,2,10,-2.523,-1.387,-2.267,-0.898,-2.571,-2.519,-2.159,-2.354,0.049,-0.971,-0.549,-0.078,0.426,-0.107,0.362,-0.036,0.002
1998,2,11,-0.751,0.034,-1.088,0.494,0.574,-0.161,0.328,-0.476,0.436,-0.925,-0.272,0.158,0.981,-0.164,0.218,0.302,0.355
1998,2,12,-3.738,-1.614,-3.538,-1.899,-3.914,-4.966,-1.779,-2.46,-1.536,-1.143,-0.265,0.174,0.435,-0.184,0.324,0.148,0.361
1998,2,13,-0.816,0.554,-0.117,0.018,1.233,-0.035,0.992,-1.195,0.473,-0.43,-0.089,0.539,0.814,0.417,0.401,0.801,0.823
1998,2,14,-0.519,-0.324,-1.485,-0.684,-0.17,-0.677,-0.234,-1.571,-0.039,-0.271,-0.372,0.104,0.581,0.721,0.189,-0.114,0.164
1998,2,15,-0.32,0.23,0.32,0.598,1.301,0.775,0.519,0.714,1.6,0.419,0.603,1.897,2.241,2.439,2.036,1.508,1.492
1998,2,16,-0.955,-0.267,-1.088,-1.562,-2.074,-1.832,-1.245,-0.614,-0.05,-0.673,-0.604,-0.178,0.128,0.03,0.151,0.226,-0.148
1998,2,17,-1.039,-0.07,-0.282,-0.039,1.014,1.754,0.698,1.383,0.804,0.582,0.436,1.139,1.783,1.237,1.183,0.989,0.751
1998,2,18,-1.985,-1.613,-3.005,-2.433,-2.815,-2.011,-2.489,-1.194,-0.439,-0.003,0.028,0.844,1.314,0.356,1.513,1.06,0.244
1998,2,19,-0.861,0.625,0.142,0.508,0.942,0.632,-0.359,1.432,0.202,-0.262,-0.549,-0.028,0.278,-0.525,0.132,-0.058,-0.563
1998,2,20,-2.192,-1.521,-3.045,-2.355,-2.325,-1.373,-1.72,0.18,-0.399,0.038,0.505,1.102,1.446,2.008,2.929,2.316,1.293
1998,2,21,-1.274,0.004,-1.338,-0.105,-0.642,-2.903,-0.337,-0.413,-0.753,-0.257,-0.722,0.155,0.015,-0.019,0.773,-0.225,-0.373
1998,2,22,-0.89,0.066,-0.835,0.236,1.457,-0.444,-1.024,0.819,0.299,-0.038,0.03,0.471,0.783,-0.035,-0.162,-0.046,-0.379
1998,2,23,0.576,0.759,0.639,0.866,1.781,0.324,-0.502,0.618,-0.746,-0.211,-0.258,-0.436,-0.075,-0.696,0.273,-0.594,-0.844
1998,2,24,0.188,0.741,1.409,0.634,1.229,2.145,1.379,3.155,2.871,1.943,1.7,2.346,2.68,2.288,2.118,1.297,0.441
1998,2,25,0.149,0.338,0.137,-0.053,0.607,1.832,-0.064,2.014,2.066,1.877,1.812,3.182,2.862,2.242,2.752,1.399,1.268
1998,2,26,0.48,0.197,-0.148,0.02,0.153,1.039,-0.233,2.31,2.088,1.16,0.931,2.222,2.41,1.505,1.511,1.063,0.72
1998,2,27,-0.043,-0.042,0.036,0.135,0.902,1.382,-0.344,1.809,0.59,0.151,0.58,1.305,1.224,-0.008,1.342,0.457,0.099
1998,2,28,-0.348,0.189,0.062,-0.355,-0.032,0.176,-1.2,1.252,0.747,0.182,0.221,1.347,1.529,-0.107,0.439,-0.056,-0.703
1998,3,1,0.098,0.269,-0.427,-0.699,-0.579,-0.466,-0.73,0.942,-0.113,0.179,0.835,1.537,1.43,0.403,0.052,0.419,0.457
1998,3,2,-0.164,-0.108,-0.081,0.129,0.347,0.403,-0.344,1.686,0.85,0.24,0.796,1.735,1.771,0.714,0.84,0.481,0.573
1998,3,3,0.317,0.568,0.261,-0.02,0.688,1.088,0.146,1.884,1.853,1.324,1.608,2.167,1.659,1.08,0.248,0.344,0.712
1998,3,4,0.234,0.544,0.589,0.241,0.68,0.883,0.119,2.024,1.778,0.935,1.79,2.362,1.838,1.099,0.491,0.261,-0.01
1998,3,5,0.145,0.194,0.268,0.356,1.253,0.97,-0.01,1.151,0.716,-0.134,0.384,0.254,-0.108,-0.147,-0.235,-0.431,0.417
1998,3,6,0.439,0.591,0.676,0.189,0.986,1.695,1.233,2.5,2.564,1.717,2.383,2.621,2.051,1.435,1.536,0.81,0.848
1998,3,7,-0.407,-0.612,-0.533,-0.845,-0.705,-0.84,-1.62,-0.306,-0.12,-0.338,0.41,0.741,0.431,0.623,1.479,1.085,1.305
1998,3,8,-0.563,-0.326,-0.253,-0.32,-0.266,0.045,-0.298,0.795,0.438,-0.18,0.027,0.258,-0.025,0.084,0.204,0.163,0.385
1998,3,9,-1.06,-0.247,-0.548,-0.274,-0.245,1.083,-0.083,0.911,0.28,0.231,0.551,1.074,0.522,0.245,0.263,0.011,0.691
1998,3,10,-1.019,-0.267,-0.96,-0.638,-1.114,-0.533,-0.825,0.684,0.527,-0.02,0.054,0.868,0.517,-0.051,0.452,0.395,0.421
1998,3,11,-0.716,0.028,-0.579,-0.351,-0.807,-0.113,-0.543,0.434,0.223,-0.05,0.163,0.938,0.785,0.221,0.516,-0.322,0.375
1998,3,12,-0.672,0.018,-0.335,-0.281,-0.945,-0.808,-1.106,0.022,-0.211,-0.233,-0.189,0.482,0.165,0.053,0.181,-0.121,-0.102
1998,3,13,-0.268,0.224,-0.098,0.157,0.335,0.898,0.668,0.733,0.424,-0.05,0.084,0.634,0.217,0.196,-0.172,-0.113,0.258
1998,3,14,-0.476,0.329,0.324,0.312,0.544,1.292,0.851,1.859,2.169,1.278,1.239,1.712,1.352,1.005,0.978,1.011,0.674
1998,3,15,-0.263,0.282,0.16,0.188,0.567,0.836,0.963,1.585,1.631,0.88,0.958,1.865,2.071,1.508,0.817,0.352,0.822
1998,3,16,0.236,0.552,0.578,0.553,1.071,1.934,2.12,2.693,2.019,0.958,0.962,1.637,1.754,0.875,0.283,0.28,-0.032
1998,3,17,0.279,0.466,0.752,0.144,0.993,2.131,2.648,2.877,2.352,1.325,0.985,1.532,1.704,0.15,0.69,0.516,0.513
1998,3,18,0.18,0.272,0.373,0.087,0.493,0.768,0.374,0.521,0.366,0.048,0.102,0.486,0.667,-0.365,0.708,0.476,0.041
1998,3,19,0.178,0.181,0.353,-0.074,0.072,-0.08,-0.116,0.337,-0.214,-0.347,0.062,-0.018,0.282,-0.175,0.329,0.432,0.362
1998,3,20,-0.234,-0.025,0.034,-0.03,-0.056,-0.29,-0.3,0.124,-0.325,-0.074,0.17,0.295,0.507,0.289,0.511,0.665,0.359
1998,3,21,-0.855,-0.579,-1.179,-1.752,-2.683,-3.679,-3.959,-3.21,-2.035,-0.975,-0.26,-0.038,0.207,0.173,0.163,0.455,0.305
1998,3,22,-0.747,-0.282,-0.672,-0.34,-0.248,-1.59,-2.006,-2.205,-1.984,-1.182,-0.355,-0.209,0.341,0.121,0.346,0.586,0.381
1998,3,23,-1.741,-1.121,-1.478,-1.01,-1.227,-2.566,-1.692,-1.694,-1.54,-1.181,-0.81,-0.482,0.149,0.18,0.485,0.589,0.353
1998,3,24,-0.496,0.065,-0.448,-0.464,-0.559,-1.469,-0.907,-0.464,-0.469,-0.347,-0.104,-0.084,0.068,0.103,0.137,0.457,-0.017
1998,3,25,0.361,0.755,0.698,0.48,0.77,0.555,0.853,1.441,0.884,0.22,0.102,0.325,0.146,0.067,-0.056,-0.193,-0.678
1998,3,26,0.303,0.257,0.18,0.362,0.777,0.843,0.785,2.365,2.567,1.987,1.702,2.64,2.852,2.661,1.86,1.209,0.591
1998,3,27,0.443,0.394,0.658,0.412,0.851,1.074,0.503,1.427,1.255,0.393,0.811,1.131,0.994,0.695,0.68,0.399,0.167
1998,3,28,0.833,0.956,1.708,1.221,2.288,3.118,3.075,4.616,4.621,2.936,3.067,3.308,2.929,2.975,1.762,1.156,0.241
1998,3,29,0.729,0.372,1.382,0.853,2.276,3.115,3.731,4.538,5.058,2.783,2.742,2.527,2.291,2.223,1.852,1.88,1.335
1998,3,30,-0.068,-0.288,0.135,-0.553,0.107,-0.116,0.222,0.818,2.128,0.604,1.191,1.182,1.309,0.714,0.172,0.589,0.101
1998,3,31,0.376,0.244,0.82,0.108,0.991,1.357,1.996,2.023,2.555,1.412,1.298,0.617,0.93,0.2,-0.375,0.009,-0.632
1998,4,1,-0.11,-0.075,0.658,0.247,1.495,2.131,2.666,3.074,3.237,1.5,1.649,1.562,1.995,0.873,1.101,1.038,0.373
1998,4,2,0.599,0.045,0.267,-0.068,-0.646,-0.528,0.247,-0.122,0.711,0.138,0.599,0.216,0.802,0.172,0.157,0.432,-0.542
1998,4,3,-0.144,-0.102,0.268,0.511,0.436,0.376,0.881,0.389,0.11,-0.211,0.227,0.193,0.539,0.198,-0.096,0.599,0.204
1998,4,4,0.138,0.315,0.577,0.459,0.832,0.757,1.102,0.981,0.72,0.407,0.329,0.395,0.577,0.044,0.091,0.515,0.066
1998,4,5,0.305,0.329,0.698,0.4,0.874,1.115,1.073,1.198,0.862,0.392,0.169,0.488,0.712,0.259,-0.089,0.441,0.011
1998,4,6,-0.92,-0.541,-0.736,-0.664,-0.582,0.095,0.075,0.642,0.528,0.626,0.462,1.004,1.097,1.5,0.423,0.775,0.357
1998,4,7,0.127,0.107,-0.004,-0.278,-0.364,0.572,0.984,1.966,2.368,2.141,1.675,2.126,2.162,1.977,0.89,1.222,1.138
1998,4,8,-0.331,-0.144,-0.565,-0.733,-1.185,-0.913,-1.559,-0.74,-0.234,-0.019,0.265,1.062,1.603,1.024,0.656,1.166,0.965
1998,4,9,0.183,0.223,0.057,-0.23,-0.671,-0.661,-0.964,-0.579,-0.6,-0.493,-0.446,-0.211,0.322,0.077,0.27,1.031,0.783
1998,4,10,0.002,-0.456,-0.633,-1.042,-1.442,-1.883,-1.949,-1.578,-1.332,-0.571,-0.439,0.002,0.375,0.233,0.398,1.203,1.329
1998,4,11,-0.053,0.37,0.556,0.581,1.2,1.147,1.259,1.391,1.588,1.408,0.976,1.582,1.512,0.501,-0.141,0.12,-0.333
1998,4,12,-0.353,-0.401,-0.617,-0.732,-0.469,-0.313,-0.07,0.03,0.625,0.611,1.159,2.542,2.905,3.263,2.582,2.417,1.733
1998,4,13,-0.094,0.067,0.13,0.139,0.455,0.315,-0.187,-0.061,0.141,0.198,0.409,0.874,0.5,0.291,0.408,0.751,0.025
1998,4,14,0.302,0.587,0.778,0.639,1.248,1.034,0.88,0.743,0.624,0.146,0.518,0.24,0.395,0.116,-0.185,0.503,-0.167
1998,4,15,0.163,0.077,0.402,0.6,1.659,1.88,1.782,1.788,1.699,1.054,1.262,0.81,1.226,1.065,1.363,0.985,0.299
1998,4,16,-0.332,-0.32,-0.08,-0.116,0.577,0.729,0.931,1.247,1.388,0.889,1.639,1.349,1.768,1.094,0.427,0.761,0.123
1998,4,17,-0.69,-0.632,-0.707,-0.555,-0.228,0.189,0.252,0.684,1.14,0.796,1.483,1.075,1.364,0.61,-0.087,0.501,0.018
1998,4,18,-0.533,-0.492,-0.655,-0.535,-0.092,0.248,0.17,0.646,1.408,0.923,1.542,1.608,1.933,0.799,0.338,0.468,0.176
1998,4,19,0.772,0.652,0.883,0.917,1.823,1.905,1.56,1.988,2.145,0.981,1.604,1.276,2.081,0.849,0.196,0.378,-0.135
1998,4,20,0.516,0.313,0.623,0.328,0.764,0.542,0.23,1.071,1.508,0.401,0.904,1.056,1.747,0.797,0.19,0.475,-0.151
1998,4,21,0.191,0.094,0.449,0.431,0.984,0.997,0.77,1.331,1.369,0.352,0.663,0.26,0.121,-0.177,-0.07,0.149,-0.153
1998,4,22,0.584,0.46,0.883,0.904,1.474,1.549,1.275,1.546,1.251,0.357,0.786,-0.049,-0.24,-0.207,-0.269,0.219,-0.209
1998,4,23,0.327,0.02,0.162,0.154,0.422,0.536,0.467,0.825,0.759,0.48,0.206,-0.257,-0.444,-0.1,-0.264,0.22,-0.13
1998,4,24,-0.195,-0.006,0.203,0.326,0.922,1.484,2.076,3.042,3.455,2.85,2.234,2.389,1.812,1.157,0.337,0.589,0.389
1998,4,25,-0.124,-0.011,0.286,0.373,1.004,1.359,1.813,2.999,3.771,3.326,2.948,4.216,3.861,2.88,1.358,1.268,0.875
1998,4,26,0.079,0.117,0.403,0.366,0.933,1.46,1.572,2.258,2.237,1.698,0.572,1.393,1.089,0.516,0.102,0.621,0.466
1998,4,27,0.511,0.416,0.629,0.317,0.995,1.443,1.343,2.136,1.637,0.81,0.238,0.756,0.551,-0.019,0.213,0.622,0.115
1998,4,28,0.255,0.058,0.344,0.173,0.603,1.004,0.57,1.064,0.773,0.392,0.095,0.685,0.543,0.223,0.279,0.637,-0.08
1998,4,29,0.341,0.188,0.365,0.262,0.534,0.721,0.954,0.97,0.506,-0.123,-0.057,0.368,0.011,0.055,-0.049,0.489,-0.051
1998,4,30,0.007,-0.047,-0.217,-0.074,-0.146,-0.218,-0.69,-1.139,-1.406,-1.128,-0.853,-0.736,-0.823,-0.176,0.053,0.298,0.222
1998,5,1,0.004,0.072,-0.14,-0.235,-0.216,-0.499,-1.466,-2.447,-1.893,-1.653,-1.344,-1.136,-1.456,-0.287,0.086,0.324,0.046
1998,5,2,-0.08,-0.018,-0.038,0.117,0.269,0.064,-0.593,-0.64,-0.555,-0.499,-0.338,-0.239,-0.52,0.177,-0.095,0.226,-0.017
1998,5,3,0.174,0.351,0.604,0.36,0.514,0.39,-0.09,0.307,-0.071,-0.307,-0.259,0.057,-0.404,0.127,-0.186,0.205,-0.051
1998,5,4,0.353,0.365,0.475,0.247,0.254,0.279,-0.14,0.141,0.059,-0.277,-0.202,-0.172,-0.502,-0.257,-0.209,0.224,0.066
1998,5,5,0.238,0.162,0.386,0.31,0.554,0.708,0.306,0.718,0.486,0.054,0.065,-0.033,-0.318,-0.191,-0.28,0.009,-0.072
1998,5,6,0.15,0.132,0.338,0.294,0.803,0.89,0.456,0.789,0.706,0.247,0.348,0.429,0.073,0.161,-0.073,0.269,-0.038
1998,5,7,0.231,0.156,0.411,0.298,0.886,0.871,0.541,0.893,0.891,0.446,0.42,0.823,0.734,0.64,0.21,0.357,0.156
1998,5,8,0.578,0.375,0.57,0.573,1.418,1.495,1.512,2.062,2.123,1.036,0.601,0.914,1.325,1.115,0.702,1.022,0.903
1998,5,9,0.78,0.499,0.8,0.703,1.532,1.372,1.332,1.584,1.641,0.909,0.955,1.658,2.324,1.309,0.886,0.933,0.679
1998,5,10,0.296,0.102,0.346,0.153,0.886,0.788,0.596,0.824,1.083,0.491,0.703,1.222,1.675,0.954,1.065,1.138,0.996
1998,5,11,0.047,-0.049,0.103,-0.156,0.379,0.024,-0.1,0.091,0.395,0.029,0.451,0.749,1.004,0.512,0.726,0.822,0.517
1998,5,12,0.524,0.485,0.712,0.39,1.179,0.843,0.667,0.937,0.461,0.061,0.244,0.206,0.166,-0.072,-0.112,-0.116,-0.173
1998,5,13,0.374,0.246,0.471,0.316,1.123,0.964,1.023,1.295,0.77,0.003,0.31,0.038,0.395,0.283,0.294,0.2,-0.042
1998,5,14,-0.47,-0.489,-0.536,-0.559,0.078,0.178,0.061,0.391,0.186,-0.076,0.328,0.07,0.662,0.303,0.433,0.428,0.437
1998,5,15,0.168,0.205,0.328,0.027,0.504,0.463,0.053,0.201,0.012,-0.355,-0.118,0.012,0.536,0.137,0.248,0.451,0.327
1998,5,16,0.595,0.561,0.516,0.241,0.613,0.496,-0.068,0.232,0.285,-0.113,-0.025,0.305,0.902,0.418,0.455,0.684,0.509
1998,5,17,0.586,0.347,0.37,0.199,0.695,0.842,0.83,1.183,1.008,0.573,0.497,0.876,1.435,0.962,0.995,1.049,0.824
1998,5,18,0.091,0.161,0.196,-0.097,0.576,1.221,1.916,3.023,3.221,1.918,1.362,1.401,1.567,0.8,0.613,0.602,0.559
1998,5,19,0.571,0.621,0.56,-0.197,0.001,0.308,0.312,0.991,1.59,1.096,1.174,1.855,2.412,1.233,0.711,0.516,0.335
1998,5,20,0.598,0.701,0.8,0.151,0.294,0.337,-0.031,0.299,0.311,0.211,0.527,0.988,1.82,0.778,0.288,0.454,0.693
1998,5,21,0.131,0.169,0.277,0.084,0.475,0.604,0.599,0.895,0.844,0.347,0.686,1.192,2.078,0.883,0.707,0.731,1.04
1998,5,22,-0.064,0.148,0.283,0.177,0.551,0.447,-0.184,-0.139,0.059,-0.202,0.174,0.887,1.849,1.091,0.577,0.573,0.889
1998,5,23,-0.352,-0.097,0.05,-0.199,-0.025,0.123,-0.005,0.056,0.444,0.133,0.45,0.879,1.329,0.368,0.19,0.508,0.504
1998,5,24,-0.24,0.047,0.005,-0.109,0.223,0.36,0.241,0.453,0.45,0.203,0.578,0.413,0.877,0.4,0.308,0.149,0.641
1998,5,25,-0.11,-0.08,-0.063,-0.278,0.019,0.143,-0.025,0.373,0.658,0.605,0.884,0.812,0.884,0.538,0.439,0.516,0.687
1998,5,26,0.018,0.173,0.102,-0.024,0.361,0.395,0.24,0.5,0.553,0.464,0.657,0.673,0.806,1.21,0.672,0.675,0.662
1998,5,27,0.132,0.12,0.213,-0.034,0.296,0.427,0.314,0.465,0.454,0.313,0.255,0.061,0.073,0.011,0.195,0.653,0.657
1998,5,28,0.207,0.408,0.608,0.229,0.692,0.529,0.427,0.357,0.253,0.336,-0.208,0.068,-0.233,-0.094,-0.105,0.352,0.004
1998,5,29,0.534,0.475,0.448,0.28,0.543,0.362,0.154,0.257,0.421,0.329,-0.043,0.239,0.12,0.296,0.35,0.756,0.436
1998,5,30,0.257,0.202,0.396,0.395,0.838,0.749,0.353,0.312,0.232,0.321,0.342,1.108,0.988,0.389,0.27,0.298,0.233
1998,5,31,0.419,0.588,0.972,0.864,1.425,1.226,0.51,0.269,0.308,0.273,0.24,0.66,0.209,0.049,-0.009,0.07,-0.013
1998,6,1,0.344,0.166,0.406,0.401,0.874,0.915,0.419,0.219,0.098,0.282,0.03,0.202,0.07,-0.025,-0,0.107,0.382
1998,6,2,0.202,0.208,0.228,0.058,0.264,0.455,0.148,0.207,0.221,0.261,-0.064,0.207,0.279,0.449,0.623,0.358,0.497
1998,6,3,0.192,0.227,0.274,0.097,0.227,0.555,0.298,0.475,0.377,0.268,-0.029,0.326,0.364,0.953,0.314,0.695,1.152
1998,6,4,0.157,0.129,0.174,-0.037,-0.03,0.27,-0.075,0.102,0.163,0.272,0.029,0.653,0.846,0.758,0.812,0.937,1.021
1998,6,5,-0.075,0.086,0.216,0.443,0.712,0.96,0.475,0.417,0.344,0.204,0.1,0.511,0.262,0.161,0.237,0.257,0.746
1998,6,6,0.165,0.332,0.641,0.728,1.328,1.663,1.117,0.846,0.52,0.237,0.073,0.358,0.023,0.135,-0.061,0.103,0.447
1998,6,7,0.162,0.17,0.309,0.174,0.174,0.426,0.387,0.616,0.668,0.613,0.324,0.516,0.188,0.587,0.21,0.244,0.703
1998,6,8,0.122,0.181,0.3,0.175,0.083,0.357,0.378,0.762,1.127,1.018,0.714,1.038,0.728,0.597,0.242,0.268,0.544
1998,6,9,0.049,0.144,0.35,0.34,0.734,1.221,0.905,1.127,1.116,0.605,0.436,0.589,0.223,0.253,-0.116,0.182,0.492
1998,6,10,0.514,0.265,0.35,0.371,0.799,1.264,1.191,1.676,1.783,0.987,0.508,0.565,0.407,0.357,-0.008,0.304,0.444
1998,6,11,0.255,0.224,0.613,0.994,2.185,3.041,3.253,3.503,3.322,1.987,1.027,0.824,0.543,0.35,0.001,0.128,0.246
1998,6,12,1.019,0.925,1.236,1.123,2.235,2.652,2.603,1.951,1.097,0.35,0.232,0.354,0.547,0.53,0.245,0.301,0.428
1998,6,13,0.768,0.538,0.624,0.522,1.349,1.361,1.822,1.556,1.002,0.453,0.24,0.125,0.231,0.234,0.03,0.553,0.879
1998,6,14,0.223,0.161,0.247,0.302,1.125,1.445,2.198,2.215,1.538,0.478,0.272,0.304,0.61,0.193,0.215,0.71,0.893
1998,6,15,0.655,0.468,0.428,0.362,1.234,1.466,2.105,2.919,2.589,1.109,0.17,-0.187,-0.062,0.03,0.034,0.25,0.616
1998,6,16,0.809,0.75,0.849,0.653,1.674,2.042,2.972,3.954,4.378,2.736,1.243,0.564,0.423,0.052,-0.071,0.217,0.321
1998,6,17,-0.016,0.051,0.164,0.134,0.817,1.044,1.472,1.749,1.809,0.924,0.43,0.088,-0.041,-0.197,-0.143,0.08,0.128
1998,6,18,0.083,0.06,-0.098,0.018,0.734,0.705,1.451,1.73,1.613,0.941,0.458,0.241,0.2,-0.157,-0.055,0.244,0.359
1998,6,19,0.488,0.713,1.129,1.435,2.736,3.02,3.439,3.217,2.476,1.366,0.854,0.639,0.578,0.204,0.085,0.364,0.755
1998,6,20,0.63,0.963,1.654,1.641,3.106,3.094,2.996,2.092,0.947,0.555,0.406,0.405,0.646,0.586,0.384,0.715,1.007
1998,6,21,0.483,0.524,0.586,0.414,0.772,0.477,0.811,0.746,0.136,0.351,0.163,0.293,0.412,0.339,0.338,0.878,1.251
1998,6,22,0.082,0.153,0.254,0.31,0.729,0.436,0.678,0.874,0.774,0.665,0.522,0.576,0.803,0.375,0.501,0.893,1.07
1998,6,23,0.153,0.236,0.334,0.389,0.951,1.099,1.531,2.12,2.377,1.688,1.262,1.27,1.303,0.631,0.47,0.792,1.004
1998,6,24,0.179,0.158,0.154,-0.069,-0.079,-0.214,-0.141,0.388,1.013,0.671,0.656,0.801,0.901,0.5,0.423,0.735,0.791
1998,6,25,0.134,0.26,0.271,0.177,0.123,0.339,0.017,0.308,0.606,0.181,0.484,0.561,0.417,0.399,0.232,0.573,0.643
1998,6,26,0.071,0.255,0.332,0.257,0.376,0.612,0.546,1.336,1.858,1.162,1.335,1.395,1.514,0.849,0.549,0.759,0.853
1998,6,27,0.452,0.723,1.264,1.35,2.19,2.629,2.276,2.328,2.177,1.081,1.396,1.063,1.046,0.641,0.419,0.405,0.518
1998,6,28,0.892,1.063,1.669,1.207,1.868,2.135,2.11,2.267,1.79,0.634,1.087,0.843,1.289,0.86,0.629,0.63,0.762
1998,6,29,0.293,0.34,0.532,0.437,0.588,0.886,0.78,1.285,1.649,1.125,1.478,1.117,1.789,1.204,0.649,0.536,1.013
1998,6,30,0.298,0.267,0.333,0.197,0.221,0.517,0.733,1.545,1.937,1.356,1.68,1.592,2.477,1.259,0.79,0.651,0.889
1998,7,1,0.1,0.089,0.091,0.043,0.416,0.952,1.092,2.165,2.475,1.541,1.781,1.681,2.798,1.362,0.668,0.494,0.749
1998,7,2,0.328,0.443,0.68,0.541,1.274,2.103,2.144,3.119,3.378,1.607,1.57,1.432,2.19,1.19,0.898,0.651,0.932
1998,7,3,0.047,0.199,0.322,0.371,0.618,0.814,0.959,1.736,2.655,0.927,1.345,0.831,1.117,0.558,0.526,0.499,1.12
1998,7,4,-0.07,0.089,0.239,0.419,0.92,1.218,1.435,2.192,3.072,1.307,1.466,0.928,1.06,0.619,0.332,0.117,0.197
1998,7,5,0.007,0.126,0.324,0.399,1.145,1.686,1.874,2.156,2.419,0.813,1.054,0.375,0.576,0.069,0.224,-0.025,0.117
1998,7,6,0.187,0.383,0.658,0.705,1.214,1.264,1.736,1.71,1.091,0.127,0.412,-0.166,0.077,-0.291,0.057,-0.06,0.042
1998,7,7,0.775,0.905,1.278,1.11,1.781,1.558,1.538,1.569,1.358,0.228,0.422,-0.077,0.281,0.155,0.043,-0.089,0.055
1998,7,8,0.543,0.73,0.977,0.802,1.353,0.913,0.95,0.931,0.735,0.052,0.096,0.278,0.434,0.274,0.246,0.283,0.405
