"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT06","WT08"
"USW00024227","OLYMPIA AIRPORT, WA US","2021-05-01","2.6",,"0.0","0.0","0.0","11.3","17.2","3.3","  240","  250","7.2","9.4",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-05-02","1.6",,"0.0","0.0","0.0","9.9","17.8","1.7","  290","  100","5.4","6.3",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-05-03","3.0",,"2.0","0.0","0.0","10.5","13.9","6.7","  210","  220","5.8","7.2","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-05-04","1.3",,"0.0","0.0","0.0","11.6","17.8","5.6","  320","  280","4.5","7.2","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-05-05","2.3",,"0.0","0.0","0.0","11.8","21.7","3.3","   20","   30","6.3","7.6","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-05-06","3.1",,"2.8","0.0","0.0","13.3","18.3","6.1","  240","  250","8.1","12.5","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-05-07","4.3",,"12.2","0.0","0.0","9.2","13.9","5.6","  290","  280","9.8","14.3","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-05-08","2.9",,"0.0","0.0","0.0","8.5","12.2","3.9","  190","  210","6.3","8.5",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-05-09","1.2",,"0.0","0.0","0.0","11.2","18.3","8.3","   10","   10","5.4","6.3","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-05-10","1.8",,"0.0","0.0","0.0","12.4","20.0","5.0","  320","  320","5.8","7.2","    1",,,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2021-05-11","1.8",,"0.0","0.0","0.0","12.6","22.2","2.8","  340","  330","5.8","7.6","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-05-12","1.9",,"0.0","0.0","0.0","15.6","22.8","8.9","   30","   30","5.8","6.7",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-05-13","2.1",,"0.0","0.0","0.0","14.5","23.3","5.6","  360","   80","6.3","8.5","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-05-14","1.9",,"0.0","0.0","0.0","14.9","25.0","4.4","   10","  350","5.8","7.6","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-05-15","1.4",,"0.0","0.0","0.0","14.3","25.0","5.0","   10","   60","4.5","7.2","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-05-16","2.1",,"0.0","0.0","0.0","15.5","26.1","5.6","  220","   10","5.4","7.6","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-05-17","4.5",,"1.0","0.0","0.0","13.7","16.1","7.8","  210","  220","8.9","15.7","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-05-18","3.3",,"1.8","0.0","0.0","10.2","15.6","2.8","  260","  240","7.6","10.7","    1",,,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2021-05-19","1.8",,"4.3","0.0","0.0","8.1","13.3","1.1","  360","  340","6.7","8.9","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-05-20","2.7",,"3.8","0.0","0.0","9.1","17.2","1.7","  240","  220","7.6","10.3",,,,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2021-05-21","1.3",,"0.0","0.0","0.0","9.4","17.8","2.8","  250","  280","3.6","4.9","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-05-22","1.4",,"0.0","0.0","0.0","10.2","20.0","3.9","  240","  190","4.5","6.3","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-05-23","5.3",,"0.0","0.0","0.0","13.1","15.6","10.0","  230","  250","10.3","12.5","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-05-24","3.7",,"3.8","0.0","0.0","11.6","15.6","9.4","  190","  190","7.6","9.4","    1",,,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2021-05-25","3.0",,"0.3","0.0","0.0","13.1","16.7","10.0","  230","  190","6.7","8.9",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-05-26","2.2",,"0.0","0.0","0.0","12.8","18.9","10.0","  190","  230","5.8","7.6",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-05-27","5.0",,"14.0","0.0","0.0","12.9","14.4","8.9","  190","  240","9.4","12.5","    1",,,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2021-05-28","3.6",,"0.0","0.0","0.0","11.8","18.3","8.3","  280","  220","6.7","9.8","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-05-29","2.4",,"0.0","0.0","0.0","13.4","23.9","5.0","   50","   50","6.7","9.4",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-05-30","1.6",,"0.0","0.0","0.0","15.7","24.4","6.1","  350","   30","5.4","6.3",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-05-31","2.2",,"0.0","0.0","0.0","17.6","27.8","7.2","   60","   60","5.4","6.3",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-06-01","2.6",,"0.0","0.0","0.0","21.3","30.6","10.6","   20","   10","7.6","10.3",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-06-02","2.4",,"0.0","0.0","0.0","21.2","30.6","10.6","  170","  170","6.3","8.1",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-06-03","2.5",,"0.0","0.0","0.0","18.2","23.9","9.4","  230","  230","6.3","8.9",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-06-04","2.6",,"0.0","0.0","0.0","14.4","21.7","6.7","  300","  240","6.7","8.1",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-06-05","4.5",,"1.3","0.0","0.0","14.6","16.7","7.2","  270","  270","9.8","14.3","    1",,,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2021-06-06","3.1",,"13.7","0.0","0.0","10.1","12.2","6.7","  190","  180","8.1","10.7","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-06-07","3.0",,"0.5","0.0","0.0","10.4","16.7","7.2","  180","  180","7.2","8.9","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-06-08","1.3",,"5.3","0.0","0.0","12.3","18.3","6.1","  170","  160","9.4","11.6","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-06-09","2.0",,"0.0","0.0","0.0","10.8","19.4","3.3","  240","  240","8.9","10.7","    1",,,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2021-06-10","2.6",,"0.0","0.0","0.0","11.8","18.3","6.1","  210","  210","7.6","11.6",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-06-11","1.0",,"8.4","0.0","0.0","12.8","15.6","8.9","  220","  200","3.6","4.9","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-06-12","1.3",,"4.6","0.0","0.0","14.6","22.8","10.0","   20","  340","5.4","7.2","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-06-13","1.4",,"24.1","0.0","0.0","16.3","16.7","14.4","  280","  270","4.5","6.3","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-06-14","1.1",,"21.3","0.0","0.0","15.7","20.0","10.6","  120","  130","5.4","6.3","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-06-15","2.8",,"4.6","0.0","0.0","14.2","18.9","8.9","  190","  260","7.6","11.6","    1",,"    1",,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-06-16","2.2",,"0.0","0.0","0.0","14.7","22.8","8.9","   60","   60","6.3","8.5","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-06-17","1.8",,"0.0","0.0","0.0","16.6","26.7","6.7","  320","  330","5.4","7.6","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-06-18","1.4",,"0.0","0.0","0.0","17.1","26.1","7.2","  340","  330","6.3","8.1",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-06-19","1.6",,"0.0","0.0","0.0","16.4","26.7","8.3","  320","  350","4.5","6.7",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-06-20","2.7",,"0.0","0.0","0.0","19.4","28.3","10.0","   50","   60","7.2","10.7","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-06-21","1.6",,"0.0","0.0","0.0","22.6","33.9","11.7","  330","  330","4.5","6.3",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-06-22","3.4",,"0.0","0.0","0.0","21.2","26.1","12.2","  220","  210","6.7","9.4",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-06-23","2.1",,"0.0","0.0","0.0","17.2","26.1","11.7","  190","  240","4.5","6.7",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-06-24","1.5",,"0.0","0.0","0.0","18.4","29.4","10.6","  350","   20","4.0","5.4",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-06-25","2.1",,"0.0","0.0","0.0","23.1","31.7","13.9","   20","   60","6.3","8.5",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-06-26","1.6",,"0.0","0.0","0.0","25.7","38.9","15.6","   40","  360","4.0","7.2",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-06-27","2.3",,"0.0","0.0","0.0","30.0","40.6","17.8","   30","   60","5.8","8.1",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-06-28","2.6",,"0.0","0.0","0.0","31.3","43.3","17.2","   10","   30","5.8","7.2",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-06-29","2.9",,"0.0","0.0","0.0","25.1","30.0","15.6","  210","  200","6.7","9.4",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-06-30","2.1",,"0.0","0.0","0.0","19.4","22.2","13.9","  250","  240","6.3","8.9",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-07-01","2.5",,"0.0","0.0","0.0","18.2","21.7","13.9","  210","  210","4.5","6.3",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-07-02","1.4",,"0.0","0.0","0.0","17.8","26.7","11.1","  350","  350","4.5","6.3","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-07-03","1.7",,"0.0","0.0","0.0","19.3","28.3","11.7","  340","  330","5.4","7.2","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-07-04","2.1",,"0.0","0.0","0.0","18.5","26.7","12.2","  200","  170","5.4","7.2",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-07-05","2.2",,"0.0","0.0","0.0","16.7","24.4","11.1","   30","  350","4.5","6.7","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-07-06","1.5",,"0.0","0.0","0.0","17.2","28.9","10.6","   20","   60","4.5","6.7","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-07-07","4.3",,"0.0","0.0","0.0","18.8","21.1","9.4","  270","  210","8.1","12.5",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-07-08","1.8",,"0.0","0.0","0.0","15.5","25.0","9.4","  180","  210","4.5","6.7",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-07-09","1.5",,"0.0","0.0","0.0","17.1","28.9","7.8","  340","  330","5.4","7.2","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-07-10","1.7",,"0.0","0.0","0.0","18.8","27.8","11.1","  350","   30","4.5","6.7",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-07-11","1.5",,"0.0","0.0","0.0","17.4","28.3","10.0","   20","   30","4.5","6.3",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-07-12","1.9",,"0.0","0.0","0.0","18.7","27.8","9.4","   10","  310","4.5","7.6","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-07-13","1.8",,"0.0","0.0","0.0","17.4","27.2","9.4","  190","   50","4.0","6.7",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-07-14","2.5",,"0.0","0.0","0.0","16.7","23.3","10.6","  200","  210","6.3","8.1","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-07-15","3.0",,"0.0","0.0","0.0","15.3","23.3","11.7","  220","  200","6.3","8.5",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-07-16","2.9",,"0.0","0.0","0.0","15.6","21.1","8.9","  260","  260","7.2","9.4","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-07-17","1.8",,"0.0","0.0","0.0","16.6","24.4","9.4","  320","  330","5.4","8.1","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-07-18","1.3",,"0.0","0.0","0.0","17.6","27.8","8.3","   10","   40","5.4","8.1","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-07-19","2.1",,"0.0","0.0","0.0","19.1","28.3","8.3","  220","  210","6.3","9.8",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-07-20","2.5",,"0.0","0.0","0.0","17.9","23.9","10.0","  310","  260","5.4","7.6",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-07-21","2.3",,"0.0","0.0","0.0","16.1","22.8","7.2","  240","  240","7.2","9.8","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-07-22","1.3",,"0.0","0.0","0.0","15.7","26.1","6.1","  320","  310","4.5","6.7","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-07-23","1.4",,"0.0","0.0","0.0","17.7","27.8","8.3","   10","  360","6.3","7.6",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-07-24","1.5",,"0.0","0.0","0.0","20.6","30.6","10.6","   40","   30","5.8","7.6","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-07-25","1.5",,"0.0","0.0","0.0","21.3","30.6","12.2","  320","  320","5.4","9.8",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-07-26","1.6",,"0.0","0.0","0.0","19.7","29.4","11.1","  350","   40","4.5","6.7","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-07-27","1.6",,"0.0","0.0","0.0","20.3","29.4","11.7","  290","  300","6.3","8.5","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-07-28","1.0",,"0.0","0.0","0.0","20.5","31.7","10.0","   20","  360","4.0","6.3",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-07-29","2.0",,"0.0","0.0","0.0","22.2","33.3","11.1","   60","   60","5.8","8.5",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-07-30","2.0",,"0.0","0.0","0.0","23.6","33.9","12.2","   10","   20","6.3","8.9",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-07-31","1.9",,"0.0","0.0","0.0","23.6","23.3","18.3","  350","  350","6.3","8.1",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-08-01","2.8",,"0.0",,,"19.9","27.2","13.3","  200","  180","5.4","7.2",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-08-02","1.9",,"0.0",,,"18.4","30.0","11.7","  360","  350","5.8","7.6","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-08-03","1.3",,"0.0",,,"21.4","30.0","11.7","   10","  350","5.8","6.7",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-08-04","1.8",,"0.0",,,"20.7","32.8","11.1","  360","   10","5.4","7.2","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-08-05","3.4",,"0.0",,,"21.7","28.3","12.8","  230","  240","8.9","13.4",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-08-06","4.7",,"0.0",,,"20.3","24.4","16.1","  230","  220","8.1","12.1",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-08-07","4.5",,"0.0",,,"18.8","23.9","13.3","  230","  240","8.9","11.6","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-08-08","3.0",,"0.0",,,"16.7","23.3","11.1","  230","  270","6.7","9.8",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-08-09","1.6",,"0.0",,,"16.4","26.7","8.3","   60","   10","5.4","8.5","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-08-10","1.9",,"0.0",,,"20.8","29.4","12.2","   40","   20","6.3","8.5",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-08-11","2.5",,"0.0",,,"23.5","33.3","13.3","   20","   60","7.2","12.1",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-08-12","1.8",,"0.0",,,"25.4","35.6","14.4","   30","   30","6.3","8.5",,,,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2021-08-13","1.2",,"0.0",,,"25.4","35.0","15.0","  140","  360","3.6","4.5","    1",,,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2021-08-14","1.2",,"0.0",,,"22.9","31.7","14.4","  270","  270","4.0","5.8",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-08-15","1.7",,"0.0",,,"20.8","28.9","12.2","  360","   10","5.4","7.2","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-08-16","4.0",,"0.0",,,"19.1","23.9","12.8","  260","  260","7.6","10.7",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-08-17","1.6",,"0.0",,,"16.2","22.8","11.7","  220","  230","6.3","8.9",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-08-18","1.1",,"0.0",,,"16.0","27.2","7.8","   10","   10","4.5","5.8","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-08-19","2.8",,"0.0",,,"18.0","26.1","10.6","  200","  200","6.3","8.9",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-08-20","3.2",,"0.0",,,"15.8","18.9","13.3","  240","  230","6.7","9.8","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-08-21","1.9",,"0.0",,,"15.4","21.1","12.8","  240","  230","4.5","6.3","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-08-22","4.1",,"0.0",,,"16.3","20.6","9.4","  240","  220","7.6","11.2",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-08-23","1.7",,"0.0",,,"13.8","22.8","7.8","  340","  340","4.0","6.3",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-08-24","1.7",,"0.0",,,"15.3","27.2","5.0","   20","   30","6.3","8.1","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-08-25","2.7",,"0.0",,,"16.1","23.9","6.1","  230","  230","6.7","10.3","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-08-26","3.2",,"0.3",,,"17.1","21.1","13.9","  190","  220","6.7","9.4","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-08-27","1.6",,"0.0",,,"16.0","23.3","11.1","   10","  220","4.5","6.3",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-08-28","2.1",,"0.0",,,"15.9","26.7","6.1","   30","   30","5.8","8.9","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-08-29","1.9",,"0.0",,,"17.4","28.3","6.7","  310","  310","5.4","7.2",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-08-30","4.7",,"0.0",,,"16.2","19.4","10.0","  230","  230","9.4","13.0",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-08-31","3.5",,"0.0",,,"13.9","19.4","8.3","  230","  200","8.1","13.0",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-09-01","1.8",,"0.0","0.0","0.0","12.9","22.8","3.3","   10","   20","5.8","8.5","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-09-02","1.8",,"0.0","0.0","0.0","14.9","26.1","4.4","   40","   40","5.8","8.1",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-09-03","0.9",,"0.0","0.0","0.0","16.1","26.7","5.0","   80","   30","3.6","5.4",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-09-04","2.0",,"0.0","0.0","0.0","16.8","27.8","6.7","  230","  210","6.3","9.8",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-09-05","3.0",,"0.0","0.0","0.0","20.7","26.7","15.0","  220","  220","6.3","8.9",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-09-06","1.9",,"0.0","0.0","0.0","17.9","24.4","10.6","   20","  360","4.5","6.7",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-09-07","2.2",,"0.0","0.0","0.0","17.2","28.3","7.2","   20","   50","7.2","10.7","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-09-08","2.6",,"0.0","0.0","0.0","21.0","27.8","13.9","  210","  200","5.8","8.5",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-09-09","2.1",,"0.0","0.0","0.0","18.8","27.8","10.0","  280","  250","6.7","9.4","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-09-10","3.0",,"0.0","0.0","0.0","17.2","21.7","10.6","  240","  210","7.2","10.7","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-09-11","2.0",,"0.0","0.0","0.0","15.8","25.0","10.6","   10","   10","4.5","6.3",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-09-12","2.3",,"0.0","0.0","0.0","18.1","21.7","9.4","  250","  260","7.2","9.4",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-09-13","1.0",,"0.0","0.0","0.0","15.2","22.8","8.9","   50","   30","4.5","6.3",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-09-14","2.8",,"0.0","0.0","0.0","15.0","23.9","5.6","  220","  210","7.2","9.4",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-09-15","2.5",,"0.0","0.0","0.0","16.1","20.6","4.4","  240","  240","7.2","9.8",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-09-16","1.6",,"0.0","0.0","0.0","11.1","20.6","1.1","   20","   20","6.3","8.5",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-09-17","3.5",,"24.4","0.0","0.0","13.2","19.4","10.6","  250","  210","9.8","15.7","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-09-18","3.4",,"12.7","0.0","0.0","15.1","17.8","10.6","  170","  210","7.2","10.3","    1",,,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2021-09-19","3.7",,"2.8","0.0","0.0","13.1","17.8","9.4","  240","  230","6.3","9.4","    1",,,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2021-09-20","1.3",,"0.0","0.0","0.0","13.6","21.1","7.8","  190","  260","4.5","6.3","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-09-21","1.0",,"0.0","0.0","0.0","13.8","25.6","5.6","   10","   10","4.0","6.7","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-09-22","1.9",,"0.5","0.0","0.0","15.0","19.4","9.4","  260","  190","4.5","8.1","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-09-23","1.9",,"0.0","0.0","0.0","15.3","21.1","10.6","   20","   20","6.3","8.1","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-09-24","2.2",,"0.0","0.0","0.0","15.2","24.4","7.8","   30","   40","6.3","8.1","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-09-25","2.2",,"0.0","0.0","0.0","16.4","26.1","7.2","  210","  210","6.3","8.5","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-09-26","3.8",,"10.4","0.0","0.0","15.0","18.3","10.0","  190","  220","8.1","12.1","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-09-27","3.5",,"15.5","0.0","0.0","13.8","16.1","9.4","  210","  190","8.1","11.2","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-09-28","3.8",,"4.3","0.0","0.0","12.4","17.2","10.6","  280","  290","8.1","13.9","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-09-29","3.4",,"6.1","0.0","0.0","12.2","15.6","10.6","  180","  180","8.9","12.5","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-09-30","3.3",,"7.4","0.0","0.0","13.5","15.6","8.3","  190","  210","8.9","13.9","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-10-01","1.8",,"0.3","0.0","0.0","12.4","18.3","5.0","   30","   10","5.8","7.6","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-10-02","2.0",,"0.0","0.0","0.0","9.9","20.6","2.8","  220","  230","5.4","7.6","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-10-03","2.5",,"0.0","0.0","0.0","12.4","16.1","9.4","   10","  180","4.5","6.7","    1",,,,"    1"
"USW00024227","OLYMPIA AIRPORT, WA US","2021-10-04","1.0",,"0.0","0.0","0.0","12.6","16.7","8.9","   10","  360","3.6","4.9",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-10-05","2.2",,"2.3","0.0","0.0","11.9","14.4","4.4","  200","  200","7.6","10.7","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-10-06","3.0",,"3.3","0.0","0.0","9.8","15.0","3.3","  190","  180","7.2","9.8","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-10-07","1.1",,"0.0","0.0","0.0","8.1","15.0","0.6","   20","   10","5.4","8.1","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-10-08","1.2",,"0.0","0.0","0.0","7.3","16.7","0.6","  210","  230","4.0","5.8","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-10-09","3.2",,"4.1","0.0","0.0","8.5","15.0","2.2","  210","  190","7.6","10.7","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-10-10","3.5",,"0.5","0.0","0.0","11.1","14.4","2.8","  290","  280","7.6","11.6","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-10-11","1.0",,"0.5","0.0","0.0","7.4","13.3","0.0","   20","   20","4.5","6.3","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-10-12","3.4",,"5.3","0.0","0.0","4.6","10.6","-1.6","  160","  150","7.6","10.7","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-10-13","2.1",,"0.3","0.0","0.0","6.8","12.2","0.0","  200","  210","5.4","7.2","    1","    1",,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-10-14","3.6",,"3.0","0.0","0.0","10.0","14.4","8.3","  190","  190","7.6","10.3","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-10-15","3.0",,"0.3","0.0","0.0","12.1","17.2","10.6","  200","  220","7.2","9.8","    1",,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-10-16","4.3",,"0.0","0.0","0.0","14.3","19.4","11.7","  190","  180","9.4","13.0",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2021-10-17","1.6",,"1.0","0.0","0.0","12.8","12.8","8.9","  190","  210","4.0","5.4","    1",,,,
