#YY  MM DD hh mm WDIR WSPD GDR GST GTIME
#yr  mo dy hr mn degT m/s degT m/s hhmm
2018 04 02 18 00 322 10.0 999 99.0 9999
2018 04 02 18 10 323  9.5 999 99.0 9999
2018 04 02 18 20 322 10.1 999 99.0 9999
2018 04 02 18 30 323  9.0 999 99.0 9999
2018 04 02 18 40 321  9.9 999 99.0 9999
2018 04 02 18 50 321 10.0 317 11.9 1845
2018 04 02 19 00 324  9.4 999 99.0 9999
2018 04 02 19 10 325  9.3 999 99.0 9999
2018 04 02 19 20 321  9.5 999 99.0 9999
2018 04 02 19 30 322  9.1 999 99.0 9999
2018 04 02 19 40 321  8.9 999 99.0 9999
2018 04 02 19 50 318  9.4 324 11.3 1904
2018 04 02 20 00 317  9.0 999 99.0 9999
2018 04 02 20 10 317  9.1 999 99.0 9999
2018 04 02 20 20 318  8.9 999 99.0 9999
2018 04 02 20 30 321  9.3 999 99.0 9999
2018 04 02 20 40 319  9.0 999 99.0 9999
2018 04 02 20 50 316  8.8 319 11.2 2024
2018 04 02 21 00 317  8.6 999 99.0 9999
2018 04 02 21 10 319  9.3 999 99.0 9999
2018 04 02 21 20 317  9.0 999 99.0 9999
2018 04 02 21 30 321  9.2 999 99.0 9999
2018 04 02 21 40 321  9.3 999 99.0 9999
2018 04 02 21 50 321  9.8 319 11.6 2141
2018 04 02 22 00 320  9.9 999 99.0 9999
2018 04 02 22 10 322  9.6 999 99.0 9999
2018 04 02 22 20 320  9.7 999 99.0 9999
2018 04 02 22 30 318 10.1 999 99.0 9999
2018 04 02 22 40 313 10.2 999 99.0 9999
2018 04 02 22 50 317  9.9 308 12.0 2237
2018 04 02 23 00 315 10.2 999 99.0 9999
2018 04 02 23 10 314 10.2 999 99.0 9999
2018 04 02 23 20 314 10.2 999 99.0 9999
2018 04 02 23 30 316 10.7 999 99.0 9999
2018 04 02 23 40 317 10.7 999 99.0 9999
2018 04 02 23 50 321  9.7 317 12.8 2330
2018 04 03 00 00 321  9.5 999 99.0 9999
2018 04 03 00 10 320 10.1 999 99.0 9999
2018 04 03 00 20 315 11.2 999 99.0 9999
2018 04 03 00 30 321 11.0 999 99.0 9999
2018 04 03 00 40 320  9.9 999 99.0 9999
2018 04 03 00 50 320 10.1 317 13.9 0011
2018 04 03 01 00 319 10.3 999 99.0 9999
2018 04 03 01 10 322 10.9 999 99.0 9999
2018 04 03 01 20 320 11.0 999 99.0 9999
2018 04 03 01 30 320 11.0 999 99.0 9999
2018 04 03 01 40 323 10.0 999 99.0 9999
2018 04 03 01 50 321 11.0 323 13.0 0116
2018 04 03 02 00 325 10.9 999 99.0 9999
2018 04 03 02 10 323 10.6 999 99.0 9999
2018 04 03 02 20 325 10.0 999 99.0 9999
2018 04 03 02 30 332  9.6 999 99.0 9999
2018 04 03 02 40 328  9.4 999 99.0 9999
2018 04 03 02 50 324 10.3 326 12.5 0158
2018 04 03 03 00 325  9.9 999 99.0 9999
2018 04 03 03 10 326  9.7 999 99.0 9999
2018 04 03 03 20 326  9.4 999 99.0 9999
2018 04 03 03 30 326  9.6 999 99.0 9999
2018 04 03 03 40 322  9.8 999 99.0 9999
2018 04 03 03 50 322  9.5 324 11.9 0308
2018 04 03 04 00 326  9.1 999 99.0 9999
2018 04 03 04 10 325  9.1 999 99.0 9999
2018 04 03 04 20 322  9.1 999 99.0 9999
2018 04 03 04 30 320  8.8 999 99.0 9999
2018 04 03 04 40 318  8.9 999 99.0 9999
2018 04 03 04 50 320  8.7 315 10.8 0405
2018 04 03 05 00 317  9.1 999 99.0 9999
2018 04 03 05 10 320  9.2 999 99.0 9999
2018 04 03 05 20 320  9.3 999 99.0 9999
2018 04 03 05 30 320  8.8 999 99.0 9999
2018 04 03 05 40 322  8.9 999 99.0 9999
2018 04 03 05 50 322  8.7 319 11.1 0458
2018 04 03 06 00 322  8.7 999 99.0 9999
2018 04 03 06 10 320  8.9 999 99.0 9999
2018 04 03 06 20 320  8.7 999 99.0 9999
2018 04 03 06 30 318  8.7 999 99.0 9999
2018 04 03 06 40 322  8.5 999 99.0 9999
2018 04 03 06 50 316  8.4 324 10.6 0634
2018 04 03 07 00 318  8.5 999 99.0 9999
2018 04 03 07 10 321  8.3 999 99.0 9999
2018 04 03 07 20 321  8.1 999 99.0 9999
2018 04 03 07 30 319  8.3 999 99.0 9999
2018 04 03 07 40 320  7.6 999 99.0 9999
2018 04 03 07 50 323  8.0 321  9.9 0723
2018 04 03 08 00 321  8.0 999 99.0 9999
2018 04 03 08 10 330  8.0 999 99.0 9999
2018 04 03 08 20 326  7.6 999 99.0 9999
2018 04 03 08 30 328  7.3 999 99.0 9999
2018 04 03 08 40 326  7.2 999 99.0 9999
2018 04 03 08 50 329  6.9 325  9.7 0809
2018 04 03 09 00 332  6.7 999 99.0 9999
2018 04 03 09 10 333  6.8 999 99.0 9999
2018 04 03 09 20 330  6.7 999 99.0 9999
2018 04 03 09 30 327  6.3 999 99.0 9999
2018 04 03 09 40 323  6.2 999 99.0 9999
2018 04 03 09 50 326  6.5 327  8.3 0853
2018 04 03 10 00 325  6.3 999 99.0 9999
2018 04 03 10 10 324  6.3 999 99.0 9999
2018 04 03 10 20 325  6.5 999 99.0 9999
2018 04 03 10 30 327  6.3 999 99.0 9999
2018 04 03 10 40 322  6.5 999 99.0 9999
2018 04 03 10 50 326  6.4 318  7.8 1036
2018 04 03 11 00 329  6.1 999 99.0 9999
2018 04 03 11 10 328  6.4 999 99.0 9999
2018 04 03 11 20 328  6.4 999 99.0 9999
2018 04 03 11 30 324  6.6 999 99.0 9999
2018 04 03 11 40 328  6.5 999 99.0 9999
