#YY  MM DD hh mm WDIR WSPD GDR GST GTIME
#yr  mo dy hr mn degT m/s degT m/s hhmm
2018 02 04 03 50 354  4.2 348  5.7 0324
2018 02 04 04 00   1  4.2 999 99.0 9999
2018 02 04 04 10   8  4.0 999 99.0 9999
2018 02 04 04 20  10  4.2 999 99.0 9999
2018 02 04 04 30   8  4.7 999 99.0 9999
2018 02 04 04 40  11  4.0 999 99.0 9999
2018 02 04 04 50  18  3.6   6  5.3 0422
2018 02 04 06 00  15  3.2 999 99.0 9999
2018 02 04 06 10  12  2.3 999 99.0 9999
2018 02 04 06 20  30  1.6 999 99.0 9999
2018 02 04 06 30  26  1.7 999 99.0 9999
2018 02 04 06 40  23  1.9 999 99.0 9999
2018 02 04 06 50  34  1.8  13  3.6 0551
2018 02 04 07 00  40  1.7 999 99.0 9999
2018 02 04 07 10  57  1.5 999 99.0 9999
2018 02 04 07 20  63  1.2 999 99.0 9999
2018 02 04 07 30  63  1.6 999 99.0 9999
2018 02 04 07 40  59  1.4 999 99.0 9999
2018 02 04 07 50  78  1.6  86  2.5 0650
2018 02 04 08 00  77  1.8 999 99.0 9999
2018 02 04 08 10  79  1.6 999 99.0 9999
2018 02 04 08 20  58  1.1 999 99.0 9999
2018 02 04 08 30  19  1.1 999 99.0 9999
2018 02 04 08 40 346  3.2 999 99.0 9999
2018 02 04 08 50   3  3.2 350  3.7 0836
2018 02 04 09 00  19  2.3 999 99.0 9999
2018 02 04 09 10  42  2.5 999 99.0 9999
2018 02 04 09 20  55  2.2 999 99.0 9999
2018 02 04 09 30  58  1.7 999 99.0 9999
2018 02 04 09 40  60  1.4 999 99.0 9999
2018 02 04 09 50  51  1.1   4  3.2 0851
2018 02 04 10 00  46  1.5 999 99.0 9999
2018 02 04 10 10  29  1.6 999 99.0 9999
2018 02 04 10 20  18  2.2 999 99.0 9999
2018 02 04 10 30  20  2.8 999 99.0 9999
2018 02 04 10 40  27  3.1 999 99.0 9999
2018 02 04 10 50  32  3.2  33  3.7 1044
2018 02 04 11 00  33  3.2 999 99.0 9999
2018 02 04 11 10  34  3.0 999 99.0 9999
2018 02 04 11 20  46  3.4 999 99.0 9999
2018 02 04 11 30  54  3.7 999 99.0 9999
2018 02 04 11 40  64  3.8 999 99.0 9999
2018 02 04 11 50  66  4.0  72  5.0 1149
2018 02 04 12 00  66  4.1 999 99.0 9999
2018 02 04 12 10  70  3.5 999 99.0 9999
2018 02 04 12 20  74  3.1 999 99.0 9999
2018 02 04 12 30  75  3.4 999 99.0 9999
2018 02 04 12 40  80  3.3 999 99.0 9999
2018 02 04 12 50  67  3.0  69  5.3 1151
2018 02 04 13 00  70  3.0 999 99.0 9999
2018 02 04 13 10  72  3.4 999 99.0 9999
2018 02 04 13 20  81  3.2 999 99.0 9999
2018 02 04 13 30  83  2.8 999 99.0 9999
2018 02 04 13 40  85  2.6 999 99.0 9999
2018 02 04 13 50  93  2.3  75  4.1 1303
2018 02 04 14 00  89  2.1 999 99.0 9999
2018 02 04 14 10  92  2.5 999 99.0 9999
2018 02 04 14 20  95  2.8 999 99.0 9999
2018 02 04 14 30  96  4.1 999 99.0 9999
2018 02 04 14 40  99  4.4 999 99.0 9999
2018 02 04 14 50  96  4.3 103  5.4 1438
2018 02 04 15 00  93  4.0 999 99.0 9999
2018 02 04 15 10  91  4.0 999 99.0 9999
2018 02 04 15 20  80  4.0 999 99.0 9999
2018 02 04 15 30  73  3.9 999 99.0 9999
2018 02 04 15 40  73  3.7 999 99.0 9999
2018 02 04 15 50  71  3.6  92  4.9 1509
2018 02 04 16 00  67  3.6 999 99.0 9999
2018 02 04 16 10  64  3.7 999 99.0 9999
2018 02 04 16 20  40  3.5 999 99.0 9999
2018 02 04 16 30  45  3.5 999 99.0 9999
2018 02 04 16 40  49  3.9 999 99.0 9999
2018 02 04 16 50  56  4.1  56  4.7 1550
2018 02 04 17 00  59  4.1 999 99.0 9999
2018 02 04 17 10  51  3.6 999 99.0 9999
2018 02 04 17 20  47  3.5 999 99.0 9999
2018 02 04 17 30  53  3.5 999 99.0 9999
2018 02 04 17 40  65  3.5 999 99.0 9999
2018 02 04 17 50  65  3.2  63  5.0 1653
2018 02 04 18 00  67  3.0 999 99.0 9999
