dt,AirTemp,atmCond,AtmPressure,CO2aW,CO2bW,CO2Umm,condTemp,drip1,dryBoxTemp,dryDruck,equCond,equPress,equPump,equTemp,error,FETExtV,FETIntV,H2OaW,H2ObW,H2OFlow,H2OMmm,IntakeTemp,licorFlow,licorPress,licorTemp,O2Sat,O2Temp,O2Umm,pHTemp,Salinity,stdVal,type,ventFlow,LAT,LON,TSG45_T
2019-07-22 19:51:00,NaN,9.95,NaN,14805343,12762740,391.74,5.06,9.94,25.62,1019.29,9.95,-0.3,68,16.49,0,0.057662,1.277734,14014395,13519560,2.68,1.3,NaN,98.51,1013.91,29.68,306.282,100.319,16.409,16.453,NaN,NaN,EQU,3.32,42.7462033333333,-125.245966666667,16.2241166666667
2019-07-22 19:54:00,NaN,10.01,NaN,14787373,12748073,391.51,4.56,9.98,25.62,1019.21,10.01,-0.32,68,16.39,0,0.057465,1.281083,14030614,13536524,2.68,1.29,NaN,107.33,1013.85,29.68,305.965,99.981,16.322,16.343,NaN,NaN,EQU,2.26,42.74424,-125.23513,16.1750333333333
2019-07-22 19:57:00,NaN,10.04,NaN,14792242,12751222,391.87,4.69,10.01,25.62,1019.21,10.04,-0.25,68,16.43,0,0.057958,1.280113,14017533,13522247,2.68,1.3,NaN,108.54,1013.85,29.69,305.054,99.813,16.389,16.405,NaN,NaN,EQU,5.37,42.7424366666667,-125.223115,16.2107666666667
2019-07-22 20:00:00,NaN,9.95,NaN,14789468,12744032,393.56,4.87,9.93,25.62,1019.18,9.95,-0.34,68,16.49,0,0.057048,1.277977,14017990,13523251,2.67,1.3,NaN,97.43,1013.79,29.7,304.109,99.664,16.452,16.481,NaN,NaN,EQU-DRAIN,1.88,42.7405333333333,-125.21106,16.2306666666667
2019-07-22 20:03:00,NaN,9.91,NaN,14787625,12737061,395.39,4.69,9.89,25.62,1019.22,9.9,-0.3,68,16.56,0,0.057472,1.275681,14036268,13540169,2.68,1.3,NaN,91.48,1013.86,29.71,303.761,99.664,16.506,16.535,NaN,NaN,EQU,-2.49,42.7385683333333,-125.198836666667,16.3436833333333
2019-07-22 20:06:00,NaN,9.95,NaN,14804830,12746350,397.31,4.94,9.93,25.69,1019.25,9.95,-0.34,68,16.67,0,0.057403,1.272347,14028312,13532815,2.69,1.3,NaN,98.34,1013.88,29.73,303.48,99.797,16.598,16.642,NaN,NaN,EQU,-0.92,42.7375166666667,-125.187948333333,16.43725
2019-07-22 20:09:00,NaN,9.99,NaN,14789259,12727918,399.11,5,9.97,25.62,1019.17,9.99,-0.36,68,16.68,0,0.0574,1.271053,14021302,13526695,2.68,1.29,NaN,105.34,1013.79,29.74,303.297,99.788,16.633,16.667,NaN,NaN,EQU,0.31,42.7353883333333,-125.175385,16.4802833333333
2019-07-22 20:12:00,NaN,10.04,NaN,14797291,12732137,400.04,4.69,10,25.62,1019.17,10.04,-0.25,68,16.72,0,0.057319,1.269893,14007095,13512855,2.69,1.3,NaN,110.69,1013.8,29.74,303.17,99.802,16.665,16.693,NaN,NaN,EQU,2.27,42.7336066666667,-125.168021666667,16.4877666666667
2019-07-22 20:15:00,NaN,9.9,NaN,14806381,12738555,400.53,4.75,9.88,25.62,1019.2,9.9,-0.32,68,16.69,0,0.057569,1.270728,14043182,13546829,2.68,1.3,NaN,90.18,1013.83,29.75,302.908,99.632,16.617,16.653,NaN,NaN,EQU,1.88,42.7325433333333,-125.155911666667,16.45895
2019-07-22 20:18:00,NaN,9.95,NaN,14795006,12730489,399.98,5.06,9.94,25.69,1019.17,9.95,-0.35,68,16.62,0,0.057533,1.273026,14028429,13533629,2.68,1.29,NaN,97.03,1013.78,29.77,304.09,99.85,16.529,16.572,NaN,NaN,EQU,4.26,42.7316883333333,-125.143163333333,16.4597833333333
2019-07-22 20:21:00,NaN,9.99,NaN,14810035,12740177,401.11,4.81,9.96,25.69,1019.11,9.99,-0.29,68,16.74,0,0.057162,1.270005,14006239,13512471,2.68,1.29,NaN,104.51,1013.79,29.78,302.526,99.562,16.63,16.68,NaN,NaN,EQU,-0.64,42.7309716666667,-125.12667,16.5251
2019-07-22 20:24:00,NaN,10.04,NaN,14805856,12734722,401.76,4.62,10.01,25.69,1019.16,10.04,-0.35,68,16.74,0,0.057104,1.268274,14013816,13519159,2.68,1.3,NaN,111.18,1013.83,29.79,301.981,99.513,16.727,16.742,NaN,NaN,EQU,2.3,42.7308316666667,-125.1183,16.5588333333333
2019-07-22 20:27:00,NaN,9.94,NaN,14027112,13543950,-0.45,4.87,9.92,25.69,1019.21,9.94,-0.32,68,16.82,0,0.057185,1.266254,13928205,13616108,2.69,-0.14,NaN,64.92,1013.79,29.8,301.717,99.526,16.742,16.79,NaN,0,STD5,0.27,42.7306383333333,-125.105806666667,16.5035666666667
2019-07-22 20:30:00,NaN,9.98,NaN,14639435,12900480,300.4,5,9.95,25.69,1019.17,9.98,-0.29,68,16.75,0,0.057277,1.267299,13941590,13635232,2.68,-0.18,NaN,62.77,1013.78,29.81,302.449,99.73,16.764,16.772,NaN,301.13,STD1,0.79,42.7305983333333,-125.09327,16.5951333333333
2019-07-22 20:33:00,NaN,10.03,NaN,14808959,12751436,397.13,4.69,10,25.75,1019.17,10.03,-0.3,68,16.78,0,0.057191,1.267288,13936397,13632049,2.69,-0.2,NaN,62.55,1013.74,29.82,301.516,99.377,16.733,16.75,NaN,397.67,STD2,2.36,42.7305233333333,-125.080686666667,16.6220666666667
2019-07-22 20:36:00,NaN,9.94,NaN,15086894,12457871,596.33,4.87,9.92,25.75,1019.04,9.94,-0.29,68,16.93,0,0.05705,1.263396,13940792,13637925,2.68,-0.21,NaN,57.59,1013.63,29.83,300.843,99.35,16.768,16.844,NaN,597.45,STD3,0.17,42.7304683333333,-125.068133333333,16.6503
2019-07-22 20:39:00,NaN,9.98,NaN,14643486,11438698,908.45,5,9.96,25.75,1018.96,9.98,-0.32,68,16.82,0,0.057186,1.26527,13931225,13631044,2.69,-0.22,NaN,85.3,1013.58,29.84,301.22,99.362,16.763,16.79,NaN,908.02,STD4,2.98,42.7303966666667,-125.05567,16.583
2019-07-22 20:42:00,NaN,10.03,NaN,14806938,12720072,407.41,4.69,10,25.81,1018.92,10.03,-0.3,68,16.86,0,0.057308,1.265492,14021565,13534305,2.69,1.23,NaN,98.51,1013.57,29.85,300.76,99.181,16.742,16.776,NaN,NaN,ATM,1.38,42.73023,-125.043166666667,16.63555
2019-07-22 20:44:00,NaN,10,NaN,14823206,12734149,407.38,4.94,9.97,25.81,1018.96,10,-0.3,68,16.87,0,0.057102,1.263093,14033319,13548440,2.69,1.21,NaN,98.51,1013.58,29.86,300.639,99.369,16.886,16.886,NaN,NaN,ATM,-0.83,42.7300816666667,-125.03484,16.66475
2019-07-22 20:46:00,NaN,9.9,NaN,14806617,12719457,407.57,4.75,9.89,25.87,1018.93,9.9,-0.34,68,16.91,0,0.056794,1.262891,14022486,13542018,2.68,1.17,NaN,98.22,1013.55,29.87,300.336,99.247,16.842,16.875,NaN,NaN,ATM,-2.89,42.730105,-125.026608333333,16.61382
2019-07-22 20:48:00,NaN,10.01,NaN,14831969,12740969,407.66,4.75,9.98,25.87,1018.94,10.01,-0.33,68,16.86,0,0.057433,1.264411,14008060,13530575,2.68,1.15,NaN,98.56,1013.58,29.87,301.329,99.483,16.795,16.831,NaN,NaN,ATM,-1.04,42.730085,-125.018183333333,16.6588
2019-07-22 20:49:00,NaN,9.96,NaN,14824112,12734251,407.67,5.06,9.95,25.87,1018.99,9.96,-0.33,68,16.87,0,0.057469,1.263313,14007998,13532829,2.69,1.13,NaN,98.34,1013.56,29.88,300.913,99.431,16.835,16.872,NaN,NaN,ATM,-0.9,42.7301483333333,-125.014021666667,16.639
2019-07-22 20:51:00,NaN,10.03,NaN,14787926,12704484,407.27,4.69,10,25.87,1018.85,10.03,-0.34,68,16.89,0,0.057581,1.263707,14030401,13556382,2.69,1.12,NaN,98.45,1013.49,29.88,300.953,99.397,16.822,16.849,NaN,NaN,ATM,0.87,42.7302933333333,-125.0057,16.5959166666667
2019-07-22 20:59:00,NaN,10.02,NaN,14808004,12751243,397.07,4.69,9.99,25.87,1018.87,10.03,-0.32,68,16.85,0,0.057347,1.265036,14013911,13516161,2.68,1.33,NaN,108.66,1013.55,29.91,301.489,99.484,16.766,16.806,NaN,NaN,EQU-DRAIN,4.4,42.7307416666667,-124.971731666667,16.5336833333333
2019-07-22 21:02:00,NaN,10.05,NaN,14791913,12746904,393.89,4.56,10.02,25.94,1018.82,10.05,-0.25,68,16.82,0,0.057174,1.26596,14024405,13528224,2.68,1.31,NaN,112.68,1013.45,29.93,302.739,99.866,16.752,16.791,NaN,NaN,EQU,0.09,42.7308,-124.959025,16.5454166666667
2019-07-22 21:05:00,NaN,9.89,NaN,14782040,12749124,390.3,4.69,9.87,25.94,1018.71,9.88,-0.35,68,16.74,0,0.056434,1.269097,14041726,13543849,2.67,1.32,NaN,88.78,1013.35,29.95,304.203,100.094,16.614,16.67,NaN,NaN,EQU,6.78,42.7308466666667,-124.946241666667,16.4269833333333
2019-07-22 21:08:00,NaN,9.94,NaN,14769491,12748802,386.75,5,9.92,25.94,1018.68,9.94,-0.31,68,16.62,0,0.058221,1.27303,14034784,13537938,2.67,1.31,NaN,96.58,1013.31,29.96,305.675,100.332,16.495,16.554,NaN,NaN,EQU,1.93,42.7308866666667,-124.933576666667,16.2610166666667
2019-07-22 21:11:00,NaN,9.99,NaN,14769643,12785060,374.53,4.94,9.97,25.94,1018.66,9.99,-0.34,68,16.53,0,0.058449,1.27585,14022415,13527042,2.68,1.3,NaN,105.88,1013.39,29.98,307.138,100.728,16.481,16.514,NaN,NaN,EQU,2.03,42.7311116666667,-124.920943333333,16.30985
2019-07-22 21:14:00,NaN,10.03,NaN,14743617,12796372,363.29,4.81,10,25.94,1018.62,10.03,-0.3,68,16.58,0,0.058706,1.274097,14008317,13514102,2.68,1.3,NaN,110.44,1013.31,29.99,307.253,100.894,16.546,16.575,NaN,NaN,EQU,5.13,42.73122,-124.908263333333,16.38255
2019-07-22 21:17:00,NaN,10.02,NaN,14734614,12800676,359.32,4.69,9.99,25.94,1018.58,10.02,-0.34,68,16.62,0,0.059003,1.273599,14012488,13516967,2.68,1.31,NaN,107.99,1013.27,30,308.04,101.172,16.539,16.584,NaN,NaN,EQU,4.9,42.7311616666667,-124.895713333333,16.34382
2019-07-22 21:20:00,NaN,9.92,NaN,14734469,12806351,357.48,4.87,9.9,25.94,1018.48,9.91,-0.32,68,16.62,0,0.059504,1.273318,14028608,13532107,2.68,1.31,NaN,92.41,1013.17,30.03,307.378,100.985,16.564,16.598,NaN,NaN,EQU,3.07,42.7311283333333,-124.883168333333,16.3814666666667
2019-07-22 21:23:00,NaN,9.96,NaN,14739768,12809606,357.97,5.06,9.94,25.94,1018.43,9.95,-0.32,68,16.56,0,0.058716,1.275447,14018449,13523209,2.68,1.31,NaN,98.68,1013.12,30.04,308.991,101.336,16.479,16.514,NaN,NaN,EQU,2.67,42.7311283333333,-124.870825,16.3081833333333
2019-07-22 21:26:00,NaN,10.02,NaN,14757145,12802202,365.41,4.81,9.99,25.94,1018.55,10.02,-0.26,68,16.67,0,0.058899,1.272262,14028959,13533689,2.67,1.3,NaN,109.82,1013.2,30.06,305.564,100.486,16.613,16.644,NaN,NaN,EQU,6.39,42.73106,-124.858396666667,16.4536
2019-07-22 21:29:00,NaN,10.04,NaN,14748796,12793095,366.07,4.69,10.01,26,1018.53,10.04,-0.3,68,16.7,0,0.058406,1.270978,14046720,13550209,2.68,1.31,NaN,111.12,1013.18,30.08,306.091,100.709,16.617,16.667,NaN,NaN,EQU,5.44,42.73086,-124.846166666667,16.4877166666667
2019-07-22 21:32:00,NaN,9.92,NaN,14738682,12797517,361.7,4.81,9.9,26,1018.53,9.92,-0.32,68,16.73,0,0.058937,1.269526,14031035,13534692,2.68,1.31,NaN,91.53,1013.21,30.09,306.387,100.877,16.663,16.701,NaN,NaN,EQU,3.3,42.7305733333333,-124.83382,16.4722333333333
2019-07-22 21:35:00,NaN,9.97,NaN,14739170,12809904,357.82,5.06,9.95,26,1018.42,9.98,-0.33,68,16.75,0,0.058793,1.269099,14038906,13543216,2.68,1.3,NaN,101.8,1013.09,30.11,306.435,100.914,16.67,16.711,NaN,NaN,EQU,3.67,42.7303983333333,-124.82159,16.47385
2019-07-22 21:38:00,NaN,10.02,NaN,14735096,12812389,355.87,4.75,10,26,1018.42,10.02,-0.44,67,16.72,0,0.059015,1.269512,14023512,13528266,2.68,1.3,NaN,107.14,1013.06,30.12,307.203,101.139,16.663,16.697,NaN,NaN,EQU,2.72,42.73017,-124.809096666667,16.4800666666667
2019-07-22 21:41:00,NaN,10.05,NaN,14733549,12815389,354.45,4.69,10.01,26,1018.36,10.05,-0.29,67,16.71,0,0.059236,1.270341,14007668,13511470,2.68,1.32,NaN,111.49,1013.07,30.12,307.327,101.096,16.613,16.658,NaN,NaN,EQU,1.33,42.73023,-124.7968,16.41325
2019-07-22 21:44:00,NaN,9.93,NaN,14726645,12816174,352.21,5.06,9.92,26,1018.42,9.93,-0.26,67,16.67,0,0.059156,1.271417,14038724,13542151,2.68,1.31,NaN,93.18,1013.11,30.13,307.34,101.069,16.61,16.643,NaN,NaN,EQU,4.07,42.7301783333333,-124.784351666667,16.4251833333333
2019-07-22 21:47:00,NaN,10.02,NaN,14719409,12810697,352.04,4.75,9.99,26,1018.22,10.02,-0.32,67,16.65,0,0.059634,1.272302,14036680,13541067,2.68,1.3,NaN,107.99,1012.92,30.14,307.913,101.19,16.569,16.612,NaN,NaN,EQU,5.18,42.7300983333333,-124.772115,16.3970166666667
2019-07-22 21:50:00,NaN,10.04,NaN,14715258,12808719,351.53,4.69,10.01,26,1018.22,10.05,-0.31,67,16.62,0,0.059583,1.273975,14038239,13542135,2.65,1.31,NaN,110.19,1012.89,30.15,308.885,101.401,16.51,16.561,NaN,NaN,EQU,5.22,42.7300416666667,-124.759715,16.2963666666667
2019-07-22 21:53:00,NaN,9.95,NaN,14721702,12820529,349.53,4.81,9.92,26,1018.12,9.94,-0.3,67,16.52,0,0.058298,1.277286,14011575,13515837,2.64,1.31,NaN,94.73,1012.83,30.15,309.947,101.53,16.409,16.459,NaN,NaN,EQU,-0.29,42.7300383333333,-124.747533333333,16.1975666666667
2019-07-22 21:56:00,NaN,9.97,NaN,14727451,12830305,347.88,5.06,9.95,26,1018.42,9.97,-0.32,67,16.47,0,0.059488,1.278938,14016488,13521338,2.68,1.31,NaN,99.71,1013.05,30.15,310.587,101.668,16.373,16.425,NaN,NaN,EQU,2.21,42.7300233333333,-124.735266666667,16.10015
2019-07-22 21:59:00,NaN,10.02,NaN,14715200,12821904,347.16,4.87,9.99,26,1018.36,10.02,-0.32,67,16.19,0,0.05833,1.28939,14022888,13528599,2.69,1.3,NaN,107.99,1013.05,30.17,315.307,102.386,15.954,16.045,NaN,NaN,EQU-DRAIN,3.7,42.7300716666667,-124.723031666667,15.5066333333333
2019-07-22 22:02:00,NaN,9.99,NaN,14701917,12843745,336.37,5.06,9.96,26.12,1018.38,9.99,-0.31,67,15.24,0,0.058591,1.326753,14029210,13534198,2.67,1.3,NaN,103.09,1013.02,30.19,344.25,109.036,14.664,14.885,NaN,NaN,EQU,2.24,42.73015,-124.710835,14.161
2019-07-22 22:05:00,NaN,10.02,NaN,14636398,12915804,295.63,4.81,9.99,26.12,1018.4,10.02,-0.35,67,14.24,0,0.060029,1.359185,14032053,13537564,2.67,1.3,NaN,107.2,1013.02,30.2,377.47,117.554,14.121,14.111,NaN,NaN,EQU,-2.2,42.73036,-124.698561666667,13.8094166666667
2019-07-22 22:08:00,NaN,10.03,NaN,14590196,12931314,278.55,4.56,10,26.19,1018.26,10.03,-0.29,67,14.31,0,0.060617,1.357578,14039919,13545158,2.67,1.3,NaN,109.15,1012.92,30.22,370.297,116.143,14.471,14.435,NaN,NaN,EQU,1.26,42.7304983333333,-124.686448333333,14.3953666666667
2019-07-22 22:11:00,NaN,9.95,NaN,14611398,12939858,281.66,5.06,9.93,26.12,1018.22,9.95,-0.31,67,14.56,0,0.0608,1.352756,14016946,13523279,2.67,1.29,NaN,98.05,1012.88,30.23,378.872,118.778,14.333,14.414,NaN,NaN,EQU,4.99,42.7305133333333,-124.673903333333,13.9877333333333
2019-07-22 22:14:00,NaN,10.02,NaN,14593549,12956913,271.73,4.81,9.99,26.19,1018.5,10.02,-0.28,67,14.32,0,0.06092,1.360794,14028284,13535007,2.66,1.29,NaN,106.72,1013.11,30.23,383.496,119.824,14.197,14.26,NaN,NaN,EQU,3.01,42.728395,-124.670445,13.9026333333333
2019-07-22 22:17:00,NaN,10.03,NaN,14580702,12953872,269.25,4.69,10,26.12,1018.41,10.04,-0.32,67,14.25,0,0.061223,1.361926,14040147,13546240,2.67,1.29,NaN,109.52,1013.07,30.23,382.941,119.605,14.205,14.243,NaN,NaN,EQU,-0.97,42.7219816666667,-124.675426666667,14.0863166666667
2019-07-22 22:20:00,NaN,10.03,NaN,14565545,12936363,270.44,4.69,10,26.06,1018.4,10.03,-0.32,67,14.38,0,0.061212,1.358544,14025659,13531001,2.66,1.3,NaN,107.99,1013.1,30.23,375.867,117.694,14.3,14.359,NaN,NaN,EQU,-0.52,42.7139966666667,-124.682508333333,14.10205
2019-07-22 22:23:00,NaN,9.95,NaN,14605568,12952456,276.26,5.12,9.93,26.06,1018.39,9.95,-0.28,67,14.51,0,0.061096,1.354043,14014904,13521955,2.68,1.29,NaN,97.09,1013.07,30.23,371.044,116.515,14.423,14.489,NaN,NaN,EQU,5.91,42.7066633333333,-124.688978333333,14.23744
2019-07-22 22:26:00,NaN,10.03,NaN,14607858,12947534,278.35,4.87,10,26.06,1018.43,10.03,-0.32,67,14.44,0,0.061562,1.357521,14043208,13549882,2.67,1.28,NaN,108.84,1013.06,30.23,376.007,117.694,14.329,14.342,NaN,NaN,EQU,2.23,42.6995833333333,-124.695425,14.1611666666667
2019-07-22 22:29:00,NaN,10.05,NaN,14611601,12953560,277.57,4.69,10.02,26.12,1018.33,10.06,-0.26,67,14.49,0,0.061029,1.353713,14033161,13538519,2.67,1.3,NaN,105.16,1012.97,30.23,371.384,116.613,14.426,14.486,NaN,NaN,EQU,2.82,42.6950283333333,-124.700741666667,14.25185
2019-07-22 22:32:00,NaN,9.97,NaN,14607132,12939638,280.57,5.06,9.95,26.12,1018.27,9.97,-0.3,67,14.62,0,0.061051,1.348824,14010532,13517367,2.66,1.29,NaN,98.16,1012.95,30.24,367.384,115.649,14.597,14.602,NaN,NaN,EQU,2.4,42.6966216666667,-124.702586666667,14.3960333333333
2019-07-22 22:35:00,NaN,10.01,NaN,14601625,12927509,282.76,4.87,9.98,26.12,1018.26,10.01,-0.26,67,14.7,0,0.06108,1.345713,13990541,13498730,2.67,1.29,NaN,105.7,1013,30.24,366.652,115.643,14.668,14.691,NaN,NaN,EQU,-3.29,42.69837,-124.704258333333,14.4925166666667
2019-07-22 22:38:00,NaN,10.03,NaN,14615681,12928405,286.26,4.75,10,26.19,1018.29,10.03,-0.31,67,14.8,0,0.060933,1.342532,14001845,13509290,2.66,1.29,NaN,108.78,1013,30.25,362.337,114.496,14.729,14.777,NaN,NaN,EQU,2.25,42.69953,-124.705658333333,14.4919833333333
2019-07-22 22:41:00,NaN,10.03,NaN,14604448,12915237,287.27,4.69,10,26.19,1018.26,10.03,-0.34,67,14.74,0,0.060905,1.343914,14009940,13515802,2.67,1.3,NaN,108.97,1012.97,30.26,362.1,114.28,14.682,14.72,NaN,NaN,EQU,3.66,42.70089,-124.706786666667,14.5795333333333
2019-07-22 22:44:00,NaN,9.93,NaN,14630254,12915910,294.03,5,9.91,26.19,1018.33,9.93,-0.29,67,14.9,0,0.06071,1.338922,14003117,13509583,2.67,1.3,NaN,92.85,1012.98,30.26,352.585,111.713,14.894,14.901,NaN,NaN,EQU,2.56,42.702145,-124.70786,14.73925
2019-07-22 22:47:00,NaN,9.99,NaN,14646407,12893646,305.3,4.81,9.97,26.19,1018.36,9.99,-0.29,67,15.01,0,0.060351,1.335608,14018499,13524866,2.67,1.29,NaN,103.26,1013.01,30.27,350.59,111.139,14.852,14.925,NaN,NaN,EQU,1.47,42.7032633333333,-124.708935,14.6616833333333
2019-07-22 22:50:00,NaN,10.05,NaN,14647899,12896098,304.95,4.69,10.01,26.12,1018.33,10.05,-0.29,67,14.88,0,0.060186,1.337631,14006336,13512577,2.67,1.3,NaN,110.38,1013.02,30.27,350.268,110.908,14.859,14.871,NaN,NaN,EQU,2.92,42.703935,-124.709563333333,14.6932833333333
2019-07-22 22:53:00,NaN,9.95,NaN,14653416,12888936,308.71,4.94,9.92,26.12,1018.33,9.95,-0.33,67,14.95,0,0.059999,1.337044,14000486,13506653,2.67,1.3,NaN,95.06,1012.96,30.27,348.368,110.313,14.852,14.874,NaN,NaN,EQU,-0.05,42.70521,-124.711098333333,14.6429166666667
2019-07-22 22:56:00,NaN,10,NaN,14655970,12882849,311.31,5.06,9.97,26.19,1018.32,10,-0.25,67,14.91,0,0.05994,1.337468,14001891,13508860,2.67,1.29,NaN,104.57,1013,30.28,346.913,109.879,14.845,14.885,NaN,NaN,EQU,1.03,42.7057716666667,-124.71283,14.6638
2019-07-22 22:59:00,NaN,10.04,NaN,14665539,12878724,315.23,4.75,10.01,26.06,1018.32,10.04,-0.29,67,14.97,0,0.059688,1.335073,14016705,13523154,2.67,1.29,NaN,110.13,1013,30.27,341.73,108.452,14.958,14.977,NaN,NaN,EQU-DRAIN,1.47,42.7063883333333,-124.715285,14.93305
2019-07-22 23:02:00,NaN,10.02,NaN,14674385,12848373,327.29,4.81,9.99,26.06,1018.34,10.03,-0.38,67,15.48,0,0.059221,1.317126,13990960,13498543,2.67,1.29,NaN,108.72,1013.02,30.27,327.478,105.158,15.513,15.523,NaN,NaN,EQU,-3.38,42.708655,-124.718046666667,15.3665166666667
2019-07-22 23:05:00,NaN,10.03,NaN,14703263,12847745,335.58,4.69,10,26.12,1018.39,10.03,-0.27,67,15.71,0,0.059234,1.308189,14023765,13529299,2.67,1.3,NaN,107.81,1013.02,30.27,322.932,104.183,15.72,15.741,NaN,NaN,EQU,3.41,42.711595,-124.719716666667,15.5818666666667
2019-07-22 23:08:00,NaN,9.93,NaN,14722566,12851581,339.75,4.87,9.91,26.12,1018.44,9.92,-0.32,67,15.85,0,0.059236,1.303211,14026245,13531089,2.68,1.31,NaN,93.12,1013.07,30.26,320.59,103.621,15.793,15.828,NaN,NaN,EQU,0.48,42.714725,-124.721521666667,15.6420666666667
2019-07-22 23:11:00,NaN,9.97,NaN,14695431,12823779,341.11,5.06,9.95,26.06,1018.4,9.98,-0.26,67,15.89,0,0.05912,1.301583,14026868,13532508,2.68,1.3,NaN,100.4,1013.03,30.27,320.226,103.54,15.798,15.845,NaN,NaN,EQU,3.85,42.717925,-124.72343,15.61635
2019-07-22 23:14:00,NaN,10,NaN,14693695,12829131,338.85,4.81,9.97,26.12,1018.46,10,-0.3,67,15.85,0,0.059283,1.302992,14004576,13511334,2.67,1.3,NaN,104.92,1013.13,30.27,322.429,104.135,15.738,15.792,NaN,NaN,EQU,2.61,42.7206,-124.725073333333,15.5711833333333
2019-07-22 23:17:00,NaN,10.02,NaN,14712900,12850066,337.49,4.62,9.99,26.06,1018.51,10.03,-0.43,67,15.88,0,0.059303,1.301004,14022433,13528218,2.7,1.3,NaN,106.36,1013.16,30.27,321.91,104.116,15.823,15.859,NaN,NaN,EQU,4.02,42.7231833333333,-124.726691666667,15.6716333333333
2019-07-22 23:20:00,NaN,9.9,NaN,14703113,12837232,338.87,4.87,9.89,26,1018.51,9.9,-0.3,67,15.93,0,0.059234,1.299304,14047425,13551367,2.68,1.31,NaN,90.72,1013.16,30.27,321.012,103.921,15.862,15.902,NaN,NaN,EQU,5.8,42.7245933333333,-124.727423333333,15.6973
2019-07-22 23:23:00,NaN,10.02,NaN,14697823,12830804,339.46,4.94,10,26,1018.42,10.03,-0.32,67,15.93,0,0.059248,1.299591,13990278,13497601,2.68,1.29,NaN,108.54,1013.14,30.27,322.362,104.308,15.826,15.88,NaN,NaN,EQU,-0.23,42.7265833333333,-124.728448333333,15.6437166666667
2019-07-22 23:26:00,NaN,10.03,NaN,14722314,12861529,336.45,4.81,10,26.06,1018.55,10.03,-0.3,67,15.92,0,0.059178,1.299958,14042638,13547856,2.67,1.3,NaN,108.84,1013.11,30.26,323.115,104.539,15.831,15.874,NaN,NaN,EQU,1.45,42.7288233333333,-124.729575,15.6510333333333
2019-07-22 23:29:00,NaN,10.05,NaN,14714074,12851368,337.38,4.69,10.01,26.06,1018.56,10.05,-0.27,67,15.9,0,0.059458,1.300612,14045356,13549389,2.68,1.31,NaN,110.69,1013.16,30.26,323.659,104.646,15.79,15.843,NaN,NaN,EQU,4.81,42.7307083333333,-124.730563333333,15.6275166666667
2019-07-22 23:32:00,NaN,9.95,NaN,14687276,12834810,335.19,5,9.92,26,1018.42,9.95,-0.32,67,15.89,0,0.05936,1.300412,13991821,13497910,2.67,1.3,NaN,96.18,1013.1,30.25,324.846,105.094,15.827,15.872,NaN,NaN,EQU,5.26,42.7323133333333,-124.731426666667,15.6402333333333
2019-07-22 23:35:00,NaN,9.98,NaN,14697983,12847440,334.1,5,9.96,26,1018.55,9.98,-0.34,67,15.89,0,0.059381,1.300565,14038658,13544027,2.68,1.3,NaN,101.16,1013.18,30.25,325.323,105.21,15.827,15.854,NaN,NaN,EQU,4.12,42.7339816666667,-124.732245,15.6818333333333
2019-07-22 23:38:00,NaN,10.03,NaN,14704008,12855319,333.26,4.75,10,26,1018.52,10.04,-0.31,67,16,0,0.059489,1.296662,14051408,13556304,2.68,1.3,NaN,107.99,1013.19,30.25,325.185,105.467,15.96,15.989,NaN,NaN,EQU,0.24,42.7350116666667,-124.732911666667,15.8410333333333
2019-07-22 23:41:00,NaN,10.06,NaN,14707700,12846342,337.2,4.75,10.02,26.06,1018.53,10.06,-0.26,67,16.11,0,0.059254,1.292549,14045394,13549443,2.68,1.31,NaN,107.39,1013.16,30.25,320.727,104.275,16.086,16.103,NaN,NaN,EQU,1.52,42.7357983333333,-124.733928333333,15.9271
2019-07-22 23:44:00,NaN,9.95,NaN,14717042,12843074,340.91,5.06,9.93,26,1018.47,9.95,-0.29,67,16.17,0,0.059318,1.290469,14053128,13557519,2.68,1.3,NaN,95.79,1013.08,30.24,318.369,103.613,16.121,16.151,NaN,NaN,EQU,1.67,42.736145,-124.73586,15.9693
2019-07-22 23:47:00,NaN,9.97,NaN,14716453,12839301,341.95,4.94,9.94,26,1018.49,9.97,-0.3,67,16.22,0,0.059445,1.288949,14046614,13551516,2.68,1.3,NaN,99.65,1013.09,30.23,317.618,103.434,16.146,16.181,NaN,NaN,EQU,-0.27,42.7361316666667,-124.738378333333,15.98845
2019-07-22 23:50:00,NaN,10.03,NaN,14709867,12833056,342.08,4.75,10,26,1018.47,10.03,-0.32,67,16.25,0,0.059114,1.287472,14017122,13523246,2.68,1.3,NaN,109.58,1013.13,30.23,315.669,102.877,16.177,16.217,NaN,NaN,EQU,3.98,42.7366283333333,-124.739953333333,16.0306833333333
2019-07-22 23:53:00,NaN,9.94,NaN,14703659,12823778,343.32,4.81,9.92,26,1018.44,9.94,-0.32,67,16.29,0,0.059318,1.285812,13988610,13495174,2.69,1.3,NaN,94.73,1013.14,30.22,314.582,102.622,16.228,16.263,NaN,NaN,EQU,1.59,42.7372916666667,-124.741011666667,16.0647
