#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 01 03 21 52 999 99.0 99.0  2.78 12.50  6.33 313 9999.0 999.0  12.7 999.0 99.0 99.00
2017 01 03 22 22 999 99.0 99.0  2.72 12.50  6.23 321 9999.0 999.0  12.8 999.0 99.0 99.00
2017 01 03 22 52 999 99.0 99.0  2.68 12.50  6.39 317 9999.0 999.0  12.7 999.0 99.0 99.00
2017 01 03 23 22 999 99.0 99.0  2.46 12.50  6.13 314 9999.0 999.0  12.6 999.0 99.0 99.00
2017 01 03 23 52 999 99.0 99.0  2.55 12.50  6.32 321 9999.0 999.0  12.8 999.0 99.0 99.00
2017 01 04 00 22 999 99.0 99.0  2.64 12.50  6.34 322 9999.0 999.0  12.8 999.0 99.0 99.00
2017 01 04 00 52 999 99.0 99.0  2.61 12.50  6.15 315 9999.0 999.0  12.8 999.0 99.0 99.00
2017 01 04 01 22 999 99.0 99.0  2.55 12.50  5.85 311 9999.0 999.0  12.9 999.0 99.0 99.00
2017 01 04 01 52 999 99.0 99.0  2.68 11.76  6.13 317 9999.0 999.0  12.9 999.0 99.0 99.00
2017 01 04 02 22 999 99.0 99.0  2.44 11.76  5.92 321 9999.0 999.0  12.9 999.0 99.0 99.00
2017 01 04 02 52 999 99.0 99.0  2.35 12.50  5.64 320 9999.0 999.0  12.9 999.0 99.0 99.00
2017 01 04 03 22 999 99.0 99.0  2.43  6.67  5.59 161 9999.0 999.0  12.9 999.0 99.0 99.00
2017 01 04 03 52 999 99.0 99.0  2.38  6.25  5.71 154 9999.0 999.0  12.9 999.0 99.0 99.00
2017 01 04 04 22 999 99.0 99.0  2.34  6.25  5.64 168 9999.0 999.0  12.9 999.0 99.0 99.00
2017 01 04 04 52 999 99.0 99.0  2.36  6.25  5.57 165 9999.0 999.0  13.0 999.0 99.0 99.00
2017 01 04 05 22 999 99.0 99.0  2.33  6.67  5.34 169 9999.0 999.0  13.0 999.0 99.0 99.00
2017 01 04 05 52 999 99.0 99.0  2.25  6.67  5.26 158 9999.0 999.0  13.0 999.0 99.0 99.00
2017 01 04 06 22 999 99.0 99.0  2.46  6.67  5.56 161 9999.0 999.0  13.0 999.0 99.0 99.00
2017 01 04 06 52 999 99.0 99.0  2.51  6.67  5.64 163 9999.0 999.0  13.0 999.0 99.0 99.00
2017 01 04 07 22 999 99.0 99.0  2.55  6.67  5.54 156 9999.0 999.0  13.0 999.0 99.0 99.00
2017 01 04 07 52 999 99.0 99.0  2.71  6.67  5.84 166 9999.0 999.0  13.1 999.0 99.0 99.00
2017 01 04 08 22 999 99.0 99.0  2.83  6.67  5.95 162 9999.0 999.0  13.1 999.0 99.0 99.00
2017 01 04 08 52 999 99.0 99.0  2.52  6.67  5.63 165 9999.0 999.0  13.1 999.0 99.0 99.00
2017 01 04 09 22 999 99.0 99.0  2.66  7.14  5.74 185 9999.0 999.0  13.1 999.0 99.0 99.00
2017 01 04 09 52 999 99.0 99.0  2.77  6.67  5.79 171 9999.0 999.0  13.1 999.0 99.0 99.00
2017 01 04 10 22 999 99.0 99.0  2.56  6.67  5.97 178 9999.0 999.0  13.1 999.0 99.0 99.00
2017 01 04 10 52 999 99.0 99.0  2.74  6.67  6.11 186 9999.0 999.0  13.1 999.0 99.0 99.00
2017 01 04 11 22 999 99.0 99.0  2.85  7.14  6.22 196 9999.0 999.0  13.1 999.0 99.0 99.00
2017 01 04 11 52 999 99.0 99.0  2.97  7.14  6.32 199 9999.0 999.0  13.1 999.0 99.0 99.00
2017 01 04 12 22 999 99.0 99.0  2.78  7.69  6.21 213 9999.0 999.0  13.1 999.0 99.0 99.00
2017 01 04 12 52 999 99.0 99.0  2.88  7.14  6.39 192 9999.0 999.0  13.1 999.0 99.0 99.00
2017 01 04 13 22 999 99.0 99.0  2.80  8.33  6.45 225 9999.0 999.0  13.1 999.0 99.0 99.00
2017 01 04 13 52 999 99.0 99.0  2.81  7.14  6.42 183 9999.0 999.0  13.0 999.0 99.0 99.00
2017 01 04 14 22 999 99.0 99.0  2.67  8.33  6.35 237 9999.0 999.0  13.0 999.0 99.0 99.00
2017 01 04 14 52 999 99.0 99.0  2.71  7.14  6.46 171 9999.0 999.0  13.0 999.0 99.0 99.00
2017 01 04 15 22 999 99.0 99.0  2.73  7.69  6.40 214 9999.0 999.0  13.0 999.0 99.0 99.00
2017 01 04 15 52 999 99.0 99.0  2.80  6.67  6.39 183 9999.0 999.0  13.0 999.0 99.0 99.00
2017 01 04 16 22 999 99.0 99.0  2.77  7.14  6.67 189 9999.0 999.0  13.0 999.0 99.0 99.00
2017 01 04 16 52 999 99.0 99.0  2.64  7.14  6.49 192 9999.0 999.0  13.0 999.0 99.0 99.00
2017 01 04 17 22 999 99.0 99.0  2.47  8.33  6.38 235 9999.0 999.0  13.1 999.0 99.0 99.00
2017 01 04 17 52 999 99.0 99.0  2.40  8.33  6.32 232 9999.0 999.0  13.0 999.0 99.0 99.00
2017 01 04 18 22 999 99.0 99.0  2.33  9.09  6.46 263 9999.0 999.0  13.0 999.0 99.0 99.00
2017 01 04 18 52 999 99.0 99.0  2.41  8.33  6.40 235 9999.0 999.0  13.0 999.0 99.0 99.00
2017 01 04 19 22 999 99.0 99.0  2.19  8.33  6.22 230 9999.0 999.0  13.0 999.0 99.0 99.00
