#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 11 10 12 10 999 99.0 99.0  3.97 11.76  8.43 304 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 10 12 40 999 99.0 99.0  4.43 12.50  9.02 308 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 10 13 10 999 99.0 99.0  3.73  9.88  8.27 305 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 10 13 40 999 99.0 99.0  3.98 12.50  8.43 318 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 10 14 10 999 99.0 99.0  3.81 12.50  8.64 312 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 10 14 40 999 99.0 99.0  3.74 11.11  8.61 295 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 10 15 10 999 99.0 99.0  3.53 13.33  8.50 314 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 10 15 40 999 99.0 99.0  3.26 13.33  8.10 311 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 10 16 10 999 99.0 99.0  3.83 12.50  8.95 301 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 10 16 40 999 99.0 99.0  3.33 11.11  8.23 305 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 10 17 10 999 99.0 99.0  3.02 12.50  8.14 314 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 10 17 40 999 99.0 99.0  3.30 11.76  8.53 295 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 10 18 10 999 99.0 99.0  3.08 11.76  8.33 302 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 10 18 40 999 99.0 99.0  3.34 11.76  8.49 307 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 10 19 10 999 99.0 99.0  3.13 12.50  8.73 319 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 10 19 40 999 99.0 99.0  3.15 12.50  8.68 305 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 10 20 40 999 99.0 99.0  2.95 12.50  8.58 325 9999.0 999.0  14.6 999.0 99.0 99.00
2008 11 10 21 10 999 99.0 99.0  2.94 11.76  8.50 311 9999.0 999.0  14.6 999.0 99.0 99.00
2008 11 10 21 40 999 99.0 99.0  2.93 12.50  8.50 311 9999.0 999.0  14.6 999.0 99.0 99.00
2008 11 10 22 10 999 99.0 99.0  2.77 12.50  8.14 318 9999.0 999.0  14.6 999.0 99.0 99.00
2008 11 10 22 40 999 99.0 99.0  2.84 11.11  8.33 311 9999.0 999.0  14.6 999.0 99.0 99.00
2008 11 10 23 10 999 99.0 99.0  3.12 12.50  8.76 316 9999.0 999.0  14.6 999.0 99.0 99.00
2008 11 10 23 40 999 99.0 99.0  2.99 12.50  8.82 325 9999.0 999.0  14.6 999.0 99.0 99.00
2008 11 11 00 10 999 99.0 99.0  2.67 11.11  8.38 311 9999.0 999.0  14.6 999.0 99.0 99.00
2008 11 11 00 40 999 99.0 99.0  2.53 12.50  7.99 311 9999.0 999.0  14.6 999.0 99.0 99.00
2008 11 11 01 40 999 99.0 99.0  2.65 11.11  8.51 309 9999.0 999.0  14.6 999.0 99.0 99.00
2008 11 11 02 10 999 99.0 99.0  2.62 12.50  8.57 318 9999.0 999.0  14.6 999.0 99.0 99.00
2008 11 11 02 40 999 99.0 99.0  2.41 11.76  8.18 315 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 11 03 10 999 99.0 99.0  2.17 12.50  8.21 316 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 11 03 40 999 99.0 99.0  2.41 10.53  8.66 302 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 11 04 10 999 99.0 99.0  2.15 12.50  8.23 316 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 11 04 40 999 99.0 99.0  2.25 11.76  8.22 308 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 11 05 10 999 99.0 99.0  2.28 11.76  8.36 299 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 11 05 40 999 99.0 99.0  2.25 11.76  8.26 304 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 11 06 10 999 99.0 99.0  2.07 11.11  8.01 308 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 11 06 40 999 99.0 99.0  2.22  9.88  8.34 298 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 11 07 10 999 99.0 99.0  2.07 11.11  8.04 298 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 11 07 40 999 99.0 99.0  2.02 11.76  7.83 298 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 11 08 10 999 99.0 99.0  2.05 11.11  7.76 298 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 11 08 40 999 99.0 99.0  2.14 11.11  7.60 294 9999.0 999.0  14.5 999.0 99.0 99.00
2008 11 11 09 10 999 99.0 99.0  2.09 11.11  7.41 294 9999.0 999.0  14.4 999.0 99.0 99.00
2008 11 11 09 40 999 99.0 99.0  1.88 11.76  7.30 291 9999.0 999.0  14.4 999.0 99.0 99.00
2008 11 11 10 40 999 99.0 99.0  1.80 10.53  7.11 298 9999.0 999.0  14.4 999.0 99.0 99.00
2008 11 11 11 10 999 99.0 99.0  1.76 11.11  7.16 314 9999.0 999.0  14.4 999.0 99.0 99.00
2008 11 11 11 40 999 99.0 99.0  1.76 10.53  6.92 318 9999.0 999.0  14.4 999.0 99.0 99.00
2008 11 11 12 10 999 99.0 99.0  1.84 11.11  7.03 311 9999.0 999.0  14.4 999.0 99.0 99.00
2008 11 11 12 40 999 99.0 99.0  1.77 11.11  7.14 308 9999.0 999.0  14.4 999.0 99.0 99.00
2008 11 11 13 10 999 99.0 99.0  1.80 11.11  7.25 308 9999.0 999.0  14.4 999.0 99.0 99.00
2008 11 11 13 40 999 99.0 99.0  1.76  9.88  7.00 298 9999.0 999.0  14.4 999.0 99.0 99.00
2008 11 11 14 10 999 99.0 99.0  1.86  9.88  7.04 308 9999.0 999.0  14.4 999.0 99.0 99.00
