#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2018 03 05 01 06 300  6.7 99.0 99.00 99.00 99.00 999 1025.2  10.8  11.5 999.0 99.0 99.00
2018 03 05 02 06 300  5.7 99.0 99.00 99.00 99.00 999 1024.7  10.8  11.3 999.0 99.0 99.00
2018 03 05 03 06 290  7.7 99.0 99.00 99.00 99.00 999 1024.7  10.8  11.3 999.0 99.0 99.00
2018 03 05 04 06 320  5.1 99.0 99.00 99.00 99.00 999 1024.9  11.5  11.3 999.0 99.0 99.00
2018 03 05 05 06  10  5.1 99.0 99.00 99.00 99.00 999 1025.5  11.5  11.3 999.0 99.0 99.00
2018 03 05 07 06  20  4.6 99.0 99.00 99.00 99.00 999 1026.1  10.8  11.2 999.0 99.0 99.00
2018 03 05 08 06  50  3.6 99.0 99.00 99.00 99.00 999 1026.5  10.5  11.3 999.0 99.0 99.00
2018 03 05 09 06  40  6.7 99.0 99.00 99.00 99.00 999 1026.4   9.6  11.3 999.0 99.0 99.00
2018 03 05 10 06  40  7.7 99.0 99.00 99.00 99.00 999 1026.3  10.0  11.4 999.0 99.0 99.00
2018 03 05 11 16  40  7.7 99.0 99.00 99.00 99.00 999 1025.6  10.1  11.3 999.0 99.0 99.00
2018 03 05 12 16  40  7.7 99.0 99.00 99.00 99.00 999 1025.3   9.7  11.3 999.0 99.0 99.00
2018 03 05 13 16  40  8.2 99.0 99.00 99.00 99.00 999 1025.2   8.5  11.2 999.0 99.0 99.00
2018 03 05 14 16  30  7.7 99.0 99.00 99.00 99.00 999 1025.2   8.2  11.2 999.0 99.0 99.00
2018 03 05 15 16  40  7.2 99.0 99.00 99.00 99.00 999 1025.2   8.9  11.2 999.0 99.0 99.00
2018 03 05 16 16  30  7.2 99.0 99.00 99.00 99.00 999 1025.1   9.1  11.2 999.0 99.0 99.00
2018 03 05 17 16  40  7.2 99.0 99.00 99.00 99.00 999 1025.0   9.5  11.2 999.0 99.0 99.00
2018 03 05 19 16  30  5.1 99.0 99.00 99.00 99.00 999 1024.5  11.4  11.3 999.0 99.0 99.00
